placement,filler_family,target_added_tokens,actual_added_tokens,layer,position_group,value_field,mean,median,std_direction,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
gap,cards,64,68,31,post_subject_including_readout,normalized_recovery,0.5706029833867033,0.5520050125313283,0.18042862773058657,0.465034037292746,0.6869480578757986,16,8,20260716,2000
gap,cards,64,68,31,readout_token,normalized_recovery,0.4404959342271518,0.38419913419913415,0.17768736576966476,0.3375981279059286,0.557203758491038,16,8,20260716,2000
gap,cards,64,68,31,subject_span,normalized_recovery,0.43351730109072395,0.4563090418353576,0.18465770257866448,0.3184178354097294,0.5438845003100021,16,8,20260716,2000
gap,cards,64,68,31,unrelated_pre_subject_control,normalized_recovery,-0.004739835592289162,0.0,0.01662390650165079,-0.011891584213291808,0.0027359678134823047,16,8,20260716,2000
gap,cards,64,68,32,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,64,68,32,filler_block_patch,normalized_recovery,0.07937011305617375,0.07611771363893599,0.039688729387958026,0.054807573335264925,0.10648489970694676,16,8,20260716,2000
gap,cards,64,68,32,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,64,68,32,post_subject_excluding_readout,normalized_recovery,0.1307754162843824,0.1261599646486964,0.026579441409142847,0.11588456100449797,0.1483256502736591,16,8,20260716,2000
gap,cards,64,68,32,post_subject_including_readout,normalized_recovery,0.6367874412148264,0.6140350877192982,0.13170275938557457,0.558876978284873,0.7206170909826081,16,8,20260716,2000
gap,cards,64,68,32,readout_token,normalized_recovery,0.504220129427214,0.45068027210884354,0.1449177573857264,0.4187572257003648,0.6011023790921718,16,8,20260716,2000
gap,cards,64,68,32,subject_span,normalized_recovery,0.3593391566444192,0.38596491228070173,0.13800885973360558,0.2708389825118172,0.4395563523647403,16,8,20260716,2000
gap,cards,64,68,32,unrelated_pre_subject_control,normalized_recovery,-0.004415872274904793,0.0,0.01629730021056909,-0.012129208033656505,0.003200424005218525,16,8,20260716,2000
gap,cards,64,68,33,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,64,68,33,filler_block_patch,normalized_recovery,0.08410716012928289,0.08627087198515765,0.041377275560646326,0.05850651269683821,0.1111796714798359,16,8,20260716,2000
gap,cards,64,68,33,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,64,68,33,post_subject_excluding_readout,normalized_recovery,0.12096106566349918,0.1136363636363636,0.03704677647256298,0.0976317164412928,0.14543064370450579,16,8,20260716,2000
gap,cards,64,68,33,post_subject_including_readout,normalized_recovery,0.7166026231056828,0.7032967032967032,0.11973185884710433,0.6450136194545618,0.7918802714136912,16,8,20260716,2000
gap,cards,64,68,33,readout_token,normalized_recovery,0.5867700765804953,0.5311355311355311,0.13385132683677406,0.50812662235947,0.6749474542866778,16,8,20260716,2000
gap,cards,64,68,33,subject_span,normalized_recovery,0.28907351284423277,0.2919799498746867,0.11917189406926952,0.21560171731197103,0.36165165015905143,16,8,20260716,2000
gap,cards,64,68,33,unrelated_pre_subject_control,normalized_recovery,-0.002446269297237306,0.0,0.016686964439007988,-0.010239419001242912,0.0047473672667,16,8,20260716,2000
gap,cards,64,68,34,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,64,68,34,filler_block_patch,normalized_recovery,0.08037229549859994,0.0681818181818181,0.04443661086212223,0.05380346958766876,0.11183948062721936,16,8,20260716,2000
gap,cards,64,68,34,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,64,68,34,post_subject_excluding_readout,normalized_recovery,0.1080381543644657,0.0964640198511166,0.04170785003944224,0.08387572350388196,0.1358981094694092,16,8,20260716,2000
gap,cards,64,68,34,post_subject_including_readout,normalized_recovery,0.9992052012558116,1.0,0.010027742191609831,0.9943343573928518,1.003635290148448,16,8,20260716,2000
gap,cards,64,68,34,readout_token,normalized_recovery,0.8871486672901079,0.8979591836734694,0.03687879884793814,0.8624170236204941,0.9102324214976539,16,8,20260716,2000
gap,cards,64,68,34,subject_span,normalized_recovery,0.0012012423389961314,0.0,0.01439608389064564,-0.0033839969939763303,0.005863777347082108,16,8,20260716,2000
gap,cards,64,68,34,unrelated_pre_subject_control,normalized_recovery,-0.001349778069167131,0.0,0.016198008197841816,-0.008405737332726421,0.00514013442808982,16,8,20260716,2000
gap,cards,64,68,35,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,64,68,35,filler_block_patch,normalized_recovery,-0.002357842585296162,0.0,0.01660517467961005,-0.010294263529539067,0.004793893321290575,16,8,20260716,2000
gap,cards,64,68,35,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,64,68,35,post_subject_excluding_readout,normalized_recovery,-0.002357842585296162,0.0,0.01660517467961005,-0.010294263529539067,0.004793893321290575,16,8,20260716,2000
gap,cards,64,68,35,post_subject_including_readout,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,64,68,35,readout_token,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,64,68,35,subject_span,normalized_recovery,-0.002357842585296162,0.0,0.01660517467961005,-0.010294263529539067,0.004793893321290575,16,8,20260716,2000
gap,cards,64,68,35,unrelated_pre_subject_control,normalized_recovery,-0.002357842585296162,0.0,0.01660517467961005,-0.010294263529539067,0.004793893321290575,16,8,20260716,2000
gap,cards,128,126,0,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,0,filler_block_patch,normalized_recovery,-0.006052442017491469,0.0,0.019072238940140995,-0.013371848739495783,0.00042270531400966267,16,8,20260716,2000
gap,cards,128,126,0,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,0,post_subject_excluding_readout,normalized_recovery,-0.006266632384713875,-0.00555555555555555,0.02367273481403936,-0.01462397875816993,0.0021650941102319245,16,8,20260716,2000
gap,cards,128,126,0,post_subject_including_readout,normalized_recovery,-0.003971072868882782,0.0,0.026966551113737056,-0.010991802847621256,0.0029307323166182426,16,8,20260716,2000
gap,cards,128,126,0,readout_token,normalized_recovery,-0.006090776902794312,0.0,0.013626464578277365,-0.012502201638231033,-0.0001481796547090803,16,8,20260716,2000
gap,cards,128,126,0,subject_span,normalized_recovery,1.010114009002652,1.0,0.02505968947112581,1.002390557215493,1.018888305322129,16,8,20260716,2000
gap,cards,128,126,0,unrelated_pre_subject_control,normalized_recovery,-0.00395824526174875,-0.0111111111111111,0.01397656917766925,-0.009711257309941518,0.0008007908828295563,16,8,20260716,2000
gap,cards,128,126,1,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,1,filler_block_patch,normalized_recovery,-0.0020491029606489247,0.0,0.018602600722139078,-0.0067327008056013386,0.0025476962333369625,16,8,20260716,2000
gap,cards,128,126,1,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,1,post_subject_excluding_readout,normalized_recovery,-0.004530549624011712,0.0,0.026585399638436827,-0.012935924369747893,0.003399963490324925,16,8,20260716,2000
gap,cards,128,126,1,post_subject_including_readout,normalized_recovery,-0.009066876750700274,0.0,0.026040185082635014,-0.01608893557422968,-0.0027573529411764686,16,8,20260716,2000
gap,cards,128,126,1,readout_token,normalized_recovery,-0.0034662662551617693,0.0,0.013337632443706011,-0.009147236546133596,0.0023509889384309896,16,8,20260716,2000
gap,cards,128,126,1,subject_span,normalized_recovery,1.0071638487931058,1.0,0.025507582266326528,1.0005243808049538,1.0151885981665394,16,8,20260716,2000
gap,cards,128,126,1,unrelated_pre_subject_control,normalized_recovery,-0.0008605500433104937,0.0,0.011978443446059276,-0.0034517973856209,0.0015645917001338625,16,8,20260716,2000
gap,cards,128,126,2,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,2,filler_block_patch,normalized_recovery,-0.002269762278929381,0.0,0.01432183095235242,-0.007685820143929747,0.002564606251091319,16,8,20260716,2000
gap,cards,128,126,2,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,2,post_subject_excluding_readout,normalized_recovery,-0.005239066375992939,0.0,0.023216431758278845,-0.013852449944094975,0.0031624643429433935,16,8,20260716,2000
gap,cards,128,126,2,post_subject_including_readout,normalized_recovery,-0.007202362142792188,0.0,0.01940898242670767,-0.014798183467724242,0.00040925351857080093,16,8,20260716,2000
gap,cards,128,126,2,readout_token,normalized_recovery,-0.006154722020242919,0.0,0.014109984601377986,-0.011981731707834616,0.0004250569568827738,16,8,20260716,2000
gap,cards,128,126,2,subject_span,normalized_recovery,1.0075898996879307,1.0,0.020050044239060365,1.0010303868974473,1.0157130588943277,16,8,20260716,2000
gap,cards,128,126,2,unrelated_pre_subject_control,normalized_recovery,-0.0013332754173516564,0.0,0.011346564222698377,-0.006131248143196666,0.0033065369650098625,16,8,20260716,2000
gap,cards,128,126,3,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,3,filler_block_patch,normalized_recovery,-0.0011659588597938248,0.0,0.023166365635052682,-0.009704227634036056,0.006844546725839631,16,8,20260716,2000
gap,cards,128,126,3,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,3,post_subject_excluding_readout,normalized_recovery,-0.0007465222310699313,0.0,0.01755115198010088,-0.005356785205500971,0.004434643608759969,16,8,20260716,2000
gap,cards,128,126,3,post_subject_including_readout,normalized_recovery,-0.004475724755453176,0.0,0.02070662006573965,-0.011250474128886755,0.0014092748703793435,16,8,20260716,2000
gap,cards,128,126,3,readout_token,normalized_recovery,-0.0031888799259881997,0.0,0.011372557235836843,-0.008449435705616263,0.0016907356621712814,16,8,20260716,2000
gap,cards,128,126,3,subject_span,normalized_recovery,1.0033452544513894,1.0,0.024242454420035066,0.9976716074825618,1.0101788455513785,16,8,20260716,2000
gap,cards,128,126,3,unrelated_pre_subject_control,normalized_recovery,0.00043037866088041846,0.0,0.012189281093691958,-0.004934295813028132,0.004844435557220894,16,8,20260716,2000
gap,cards,128,126,4,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,4,filler_block_patch,normalized_recovery,-0.0025083545260355623,0.0,0.022639908197313287,-0.011335770358868175,0.005144068560818795,16,8,20260716,2000
gap,cards,128,126,4,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,4,post_subject_excluding_readout,normalized_recovery,-0.001997078961256507,0.0,0.024175776652660245,-0.011007455699671162,0.006323099415204675,16,8,20260716,2000
gap,cards,128,126,4,post_subject_including_readout,normalized_recovery,0.0005201627839264062,0.0,0.02406130621022591,-0.007907586206419332,0.008134693618103225,16,8,20260716,2000
gap,cards,128,126,4,readout_token,normalized_recovery,-0.004082846537665812,-0.00555555555555555,0.012939443057598808,-0.010113636363636356,0.0007530120481927687,16,8,20260716,2000
gap,cards,128,126,4,subject_span,normalized_recovery,1.0016554238141906,0.9884203480589022,0.029644071698563174,0.9944615733668326,1.0083938133486328,16,8,20260716,2000
gap,cards,128,126,4,unrelated_pre_subject_control,normalized_recovery,-0.00183325434242145,0.0,0.016518699065145602,-0.008492063492063493,0.0031648332460275813,16,8,20260716,2000
gap,cards,128,126,5,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,5,filler_block_patch,normalized_recovery,-0.0012018108281875192,0.0,0.024795452315475086,-0.011155027603074437,0.008253338810679717,16,8,20260716,2000
gap,cards,128,126,5,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,5,post_subject_excluding_readout,normalized_recovery,-0.0016251146410794321,0.0,0.030523084258444102,-0.01299063234731644,0.009540684020913345,16,8,20260716,2000
gap,cards,128,126,5,post_subject_including_readout,normalized_recovery,0.0007640787574998051,0.01327047319713635,0.031286078853251166,-0.009810741341991348,0.012390350877192974,16,8,20260716,2000
gap,cards,128,126,5,readout_token,normalized_recovery,-0.003223625339146244,0.0,0.013331946390687745,-0.008406120023767068,0.0022925637487561526,16,8,20260716,2000
gap,cards,128,126,5,subject_span,normalized_recovery,1.0022359519407438,0.9927536231884058,0.030014663434534957,0.9916675392367612,1.0136336938663746,16,8,20260716,2000
gap,cards,128,126,5,unrelated_pre_subject_control,normalized_recovery,-0.0023242812137683503,0.0,0.015033400641083492,-0.009352474423217003,0.0038922404826294936,16,8,20260716,2000
gap,cards,128,126,6,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,6,filler_block_patch,normalized_recovery,-0.0052103747280557635,0.0,0.022747785377121164,-0.014803582070834903,0.0037883635732166377,16,8,20260716,2000
gap,cards,128,126,6,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,6,post_subject_excluding_readout,normalized_recovery,0.006215180833069531,0.0120481927710843,0.04115322163988951,-0.0066533270917062395,0.018754222255378566,16,8,20260716,2000
gap,cards,128,126,6,post_subject_including_readout,normalized_recovery,0.006703344200489868,0.0079365079365079,0.03673952353009907,-0.006204809449793053,0.019047973963314088,16,8,20260716,2000
gap,cards,128,126,6,readout_token,normalized_recovery,-0.0034334958883151688,0.0,0.014124122075792804,-0.009186507936507937,0.0008701472556894188,16,8,20260716,2000
gap,cards,128,126,6,subject_span,normalized_recovery,0.9906240972245728,0.9794891640866873,0.035529641075008916,0.9820283126124913,1.000704618282026,16,8,20260716,2000
gap,cards,128,126,6,unrelated_pre_subject_control,normalized_recovery,-0.004799604307273888,0.0,0.009970429583336405,-0.009714921294604764,0.0003421769785910563,16,8,20260716,2000
gap,cards,128,126,7,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,7,filler_block_patch,normalized_recovery,-0.005819900436265669,0.0,0.023675782209010513,-0.017096314203512306,0.0035966925848275677,16,8,20260716,2000
gap,cards,128,126,7,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,7,post_subject_excluding_readout,normalized_recovery,0.00826144608350088,0.019401133947554848,0.03904156853140693,-0.0031396419009370896,0.017924499293895623,16,8,20260716,2000
gap,cards,128,126,7,post_subject_including_readout,normalized_recovery,0.006703344200489856,0.019401133947554848,0.04161083162458837,-0.006204809449793067,0.019047973963314088,16,8,20260716,2000
gap,cards,128,126,7,readout_token,normalized_recovery,-0.00393845576508115,0.0,0.013063474841822716,-0.006645683811802232,-0.00125,16,8,20260716,2000
gap,cards,128,126,7,subject_span,normalized_recovery,0.9925580846273343,0.9747939124920736,0.037646970502915954,0.984023347307126,1.001250862663906,16,8,20260716,2000
gap,cards,128,126,7,unrelated_pre_subject_control,normalized_recovery,-0.001388979517173413,0.0,0.013991788244889752,-0.0061713312218826975,0.003119868956378486,16,8,20260716,2000
gap,cards,128,126,8,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,8,filler_block_patch,normalized_recovery,-0.009344768036886757,0.0,0.03152067486681794,-0.024920634920634913,0.0039950553066382555,16,8,20260716,2000
gap,cards,128,126,8,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,8,post_subject_excluding_readout,normalized_recovery,0.0024066132293212054,0.01,0.04609855761984303,-0.013764314611386719,0.018011793257390055,16,8,20260716,2000
gap,cards,128,126,8,post_subject_including_readout,normalized_recovery,0.005918189177382218,0.01,0.045877334914271824,-0.011946566453978132,0.022120270570753615,16,8,20260716,2000
gap,cards,128,126,8,readout_token,normalized_recovery,-0.004116101894985969,-0.00555555555555555,0.012271307529395644,-0.009020641194554231,0.001491154009979284,16,8,20260716,2000
gap,cards,128,126,8,subject_span,normalized_recovery,0.997418878943139,0.9939759036144578,0.04543380671130072,0.9806843819582022,1.0134866349150102,16,8,20260716,2000
gap,cards,128,126,8,unrelated_pre_subject_control,normalized_recovery,-0.0050521295597991435,0.0,0.011518028125921464,-0.009492251709642996,-3.7390303333981034e-05,16,8,20260716,2000
gap,cards,128,126,9,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,9,filler_block_patch,normalized_recovery,-0.0021355764015412,0.0115796519410977,0.032983017128292845,-0.0132709619033813,0.009590965890016562,16,8,20260716,2000
gap,cards,128,126,9,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,9,post_subject_excluding_readout,normalized_recovery,0.030455089173060047,0.0380722891566265,0.05603505174214899,0.00950943020151375,0.05060956746692299,16,8,20260716,2000
gap,cards,128,126,9,post_subject_including_readout,normalized_recovery,0.030513656776808357,0.05308189278854546,0.05737687911878297,0.009269463393759479,0.05029597891462853,16,8,20260716,2000
gap,cards,128,126,9,readout_token,normalized_recovery,-0.005189054263963394,0.0,0.009465804962514856,-0.010574357822839258,-0.0003631935230232312,16,8,20260716,2000
gap,cards,128,126,9,subject_span,normalized_recovery,0.969493962554657,0.9559036144578312,0.06072834345941417,0.9476360609857657,0.9916822638146168,16,8,20260716,2000
gap,cards,128,126,9,unrelated_pre_subject_control,normalized_recovery,-0.004352613535373981,0.0,0.01062338382128868,-0.010105625583566749,0.000347855005456,16,8,20260716,2000
gap,cards,128,126,10,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,10,filler_block_patch,normalized_recovery,0.0015397806473382058,0.0120481927710843,0.03477737832066011,-0.013641401474633382,0.01834320224481011,16,8,20260716,2000
gap,cards,128,126,10,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,10,post_subject_excluding_readout,normalized_recovery,0.05118010506297939,0.05777777777777775,0.06297475205819233,0.022836814089931084,0.08371741165139372,16,8,20260716,2000
gap,cards,128,126,10,post_subject_including_readout,normalized_recovery,0.050151914761667186,0.051874163319946404,0.06626747200684915,0.022962911417900647,0.08195027774687794,16,8,20260716,2000
gap,cards,128,126,10,readout_token,normalized_recovery,-0.002171172460067969,0.0,0.011132275272460667,-0.007710614548849817,0.0032783601721563197,16,8,20260716,2000
gap,cards,128,126,10,subject_span,normalized_recovery,0.9440811252525988,0.9398795180722892,0.06055331238294017,0.9143626098690165,0.9692215812269793,16,8,20260716,2000
gap,cards,128,126,10,unrelated_pre_subject_control,normalized_recovery,-0.005450455874049213,0.0,0.009351716807559151,-0.009167910205913708,-0.002335858585858581,16,8,20260716,2000
gap,cards,128,126,11,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,11,filler_block_patch,normalized_recovery,0.005827995881424349,0.01757575757575755,0.041195751717232554,-0.009606577070563465,0.02214820379917839,16,8,20260716,2000
gap,cards,128,126,11,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,11,post_subject_excluding_readout,normalized_recovery,0.05576866323933841,0.0634538152610441,0.06606002480751258,0.029590848196986288,0.08459980104276688,16,8,20260716,2000
gap,cards,128,126,11,post_subject_including_readout,normalized_recovery,0.05797843049344205,0.0634538152610441,0.06629902805851673,0.030793276779019607,0.08884033235754389,16,8,20260716,2000
gap,cards,128,126,11,readout_token,normalized_recovery,-0.002924184508260744,0.0,0.012220461572138318,-0.007832797014219862,0.0016339480729937249,16,8,20260716,2000
gap,cards,128,126,11,subject_span,normalized_recovery,0.9404330446348721,0.9536813922356091,0.06537648487758094,0.9059005055799673,0.9690594197824057,16,8,20260716,2000
gap,cards,128,126,11,unrelated_pre_subject_control,normalized_recovery,-0.0006468188728526434,0.0,0.010364978229387912,-0.005965966307491444,0.0050126991411896665,16,8,20260716,2000
gap,cards,128,126,12,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,12,filler_block_patch,normalized_recovery,0.004908023518461355,0.00602409638554215,0.03706588383626736,-0.012467878571059512,0.022616996262263822,16,8,20260716,2000
gap,cards,128,126,12,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,12,post_subject_excluding_readout,normalized_recovery,0.058500876006720465,0.0589855072463768,0.059637687932687554,0.03334516923247065,0.08835074511756426,16,8,20260716,2000
gap,cards,128,126,12,post_subject_including_readout,normalized_recovery,0.059668414393686094,0.0589855072463768,0.063975704753983,0.030611127649069047,0.0941765290430546,16,8,20260716,2000
gap,cards,128,126,12,readout_token,normalized_recovery,-0.0046433204101571,-0.00555555555555555,0.015019710236572944,-0.01161002695511919,0.0024074316175615933,16,8,20260716,2000
gap,cards,128,126,12,subject_span,normalized_recovery,0.9369180324777113,0.9421017402945114,0.06593017969882868,0.9043866311109098,0.9650471889842894,16,8,20260716,2000
gap,cards,128,126,12,unrelated_pre_subject_control,normalized_recovery,-0.0010169245687118062,0.0,0.007690653653670531,-0.004490165631469969,0.0023869601211864936,16,8,20260716,2000
gap,cards,128,126,13,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,13,filler_block_patch,normalized_recovery,0.004548752351962094,0.0,0.02332874946721133,-0.007349601487181213,0.017727800891858995,16,8,20260716,2000
gap,cards,128,126,13,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,13,post_subject_excluding_readout,normalized_recovery,0.05895128805559799,0.0664476086162833,0.058636491081510346,0.03409927122268816,0.08764612354561534,16,8,20260716,2000
gap,cards,128,126,13,post_subject_including_readout,normalized_recovery,0.05525735762455928,0.0657502131287297,0.06518059652287582,0.025959572549812168,0.08770638550914796,16,8,20260716,2000
gap,cards,128,126,13,readout_token,normalized_recovery,-0.006369664149392557,0.0,0.013953208650384448,-0.01324044926895241,7.650263786579143e-05,16,8,20260716,2000
gap,cards,128,126,13,subject_span,normalized_recovery,0.9413930681059977,0.9335523913837167,0.06466023487848863,0.9111619330551024,0.9677244526149905,16,8,20260716,2000
gap,cards,128,126,13,unrelated_pre_subject_control,normalized_recovery,-0.00012101180377226258,0.0,0.01292996666798257,-0.0037600267379679065,0.0034901510805125124,16,8,20260716,2000
gap,cards,128,126,14,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,14,filler_block_patch,normalized_recovery,0.009048649056896806,0.0151828847481021,0.02821708924028929,-0.0031264469323691564,0.023028580487362966,16,8,20260716,2000
gap,cards,128,126,14,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,14,post_subject_excluding_readout,normalized_recovery,0.06197348967754691,0.0588718510405257,0.06703724031374873,0.03534193320902657,0.09162854473486891,16,8,20260716,2000
gap,cards,128,126,14,post_subject_including_readout,normalized_recovery,0.06055442994646975,0.0703030303030303,0.07076940553562266,0.03138345062833456,0.09428872426163443,16,8,20260716,2000
gap,cards,128,126,14,readout_token,normalized_recovery,-0.005107680396575913,0.0,0.014334592241395114,-0.011639411446396726,0.001277211929621098,16,8,20260716,2000
gap,cards,128,126,14,subject_span,normalized_recovery,0.9355592915508866,0.9335523913837167,0.06327074186537644,0.9058061469673475,0.9626587964939773,16,8,20260716,2000
gap,cards,128,126,14,unrelated_pre_subject_control,normalized_recovery,-0.008352352850855324,-0.0115796519410977,0.011519242092792242,-0.0128810944667722,-0.003054896587648297,16,8,20260716,2000
gap,cards,128,126,15,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,15,filler_block_patch,normalized_recovery,0.006062727507241588,0.0,0.028743437007412276,-0.008047666857907821,0.020422891200392188,16,8,20260716,2000
gap,cards,128,126,15,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,15,post_subject_excluding_readout,normalized_recovery,0.06525631796037518,0.07402336619204085,0.07119577368914695,0.0401454090364736,0.0937055352030027,16,8,20260716,2000
gap,cards,128,126,15,post_subject_including_readout,normalized_recovery,0.058450710631645954,0.072376462371224,0.06855031116921348,0.03211077589579095,0.08955657709280287,16,8,20260716,2000
gap,cards,128,126,15,readout_token,normalized_recovery,-0.0019082807941442688,0.0,0.012563594730876041,-0.008478492393334126,0.004713468156497424,16,8,20260716,2000
gap,cards,128,126,15,subject_span,normalized_recovery,0.9409873066304362,0.9275282949981745,0.07020255123004127,0.9100262250720412,0.9676817145354261,16,8,20260716,2000
gap,cards,128,126,15,unrelated_pre_subject_control,normalized_recovery,-0.0024465039762323875,0.0,0.01322235285807296,-0.006550069509028901,0.0018740529066731293,16,8,20260716,2000
gap,cards,128,126,16,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,16,filler_block_patch,normalized_recovery,0.01189366635213523,0.0179365079365079,0.032251890325635635,-0.0036584415017495145,0.02554912583071742,16,8,20260716,2000
gap,cards,128,126,16,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,16,post_subject_excluding_readout,normalized_recovery,0.05920810423312724,0.06392235609103075,0.06271222685318831,0.03509150391687539,0.085825893974858,16,8,20260716,2000
gap,cards,128,126,16,post_subject_including_readout,normalized_recovery,0.06055436731170929,0.060423512230741105,0.06995750380260095,0.03385201933746655,0.09068749797537294,16,8,20260716,2000
gap,cards,128,126,16,readout_token,normalized_recovery,-0.005816972097763575,-0.00602409638554215,0.018456649576631637,-0.013363108758949773,0.0007389397406559874,16,8,20260716,2000
gap,cards,128,126,16,subject_span,normalized_recovery,0.9388068017153834,0.9363636363636363,0.06655021952957897,0.9102271318985213,0.9646008621549284,16,8,20260716,2000
gap,cards,128,126,16,unrelated_pre_subject_control,normalized_recovery,-0.0009191176470588187,0.0,0.012188036663171208,-0.0027573529411764565,0.0,16,8,20260716,2000
gap,cards,128,126,17,all_prompt_positions_oracle,normalized_recovery,1.0,1.0,0.0,1.0,1.0,16,8,20260716,2000
gap,cards,128,126,17,filler_block_patch,normalized_recovery,0.011434797387825393,0.0179365079365079,0.02062143309592754,3.493561982230055e-05,0.021269617891969884,16,8,20260716,2000
gap,cards,128,126,17,identity_control,normalized_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,cards,128,126,17,post_subject_excluding_readout,normalized_recovery,0.06296207720587428,0.06513008555962979,0.0647843249996657,0.037723418984976546,0.0896436202576363,16,8,20260716,2000
gap,cards,128,126,17,post_subject_including_readout,normalized_recovery,0.06168982651547111,0.07840055875676616,0.07253871082431691,0.03343894017587271,0.09292703567186843,16,8,20260716,2000
gap,cards,128,126,17,readout_token,normalized_recovery,-0.00672434988333525,-0.0072463768115942,0.01635054428048222,-0.014214517327678063,0.0010998910226252395,16,8,20260716,2000
