filler_family,target_added_tokens,actual_added_tokens,layer,position_group,value_field,mean,median,std_direction,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
meadow,32,35,15,readout_token,gap_minus_prefix_recovery,0.009073651860703445,-0.011823035850495798,0.05606364248077728,-0.010709366822921961,0.03267519890967825,16,8,20260716,2000
meadow,32,35,15,subject_span,gap_minus_prefix_recovery,-0.014124201184325363,-0.04100317425281569,0.11978492245269594,-0.06544940000185342,0.062266934550762223,16,8,20260716,2000
meadow,32,35,15,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.009202903880960426,0.0134150675195451,0.014384994236507125,0.0023727984644107566,0.015816383571223957,16,8,20260716,2000
meadow,32,35,16,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,16,filler_block_patch,gap_minus_prefix_recovery,0.016203758629418592,0.0171730655140266,0.03945583559656744,0.004543614015106478,0.02612942969222651,16,8,20260716,2000
meadow,32,35,16,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,16,post_subject_excluding_readout,gap_minus_prefix_recovery,0.0031661832513246255,0.060827989732478306,0.11773224829092248,-0.07652524067042533,0.062208974212960365,16,8,20260716,2000
meadow,32,35,16,post_subject_including_readout,gap_minus_prefix_recovery,0.016156126065282245,0.04286160993478065,0.124450110808117,-0.06735104772527875,0.07090859461847526,16,8,20260716,2000
meadow,32,35,16,readout_token,gap_minus_prefix_recovery,0.010997360456947568,-0.0055574633699633,0.061255380041301426,-0.01580151837075302,0.04316188880746758,16,8,20260716,2000
meadow,32,35,16,subject_span,gap_minus_prefix_recovery,-0.018006673695373218,-0.043660908983489566,0.12900900333564713,-0.076559207335461,0.06802403184103777,16,8,20260716,2000
meadow,32,35,16,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.009496541849755118,0.0120499419279907,0.019576700885078412,2.5622299685787572e-05,0.019154071588490564,16,8,20260716,2000
meadow,32,35,17,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,17,filler_block_patch,gap_minus_prefix_recovery,0.019297298181908545,0.02116402116402115,0.03448688935994982,0.008519761672060474,0.02932223238061673,16,8,20260716,2000
meadow,32,35,17,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,17,post_subject_excluding_readout,gap_minus_prefix_recovery,0.0010787471657213773,0.06122448979591835,0.11165580188917208,-0.07306477195626099,0.058150367879376164,16,8,20260716,2000
meadow,32,35,17,post_subject_including_readout,gap_minus_prefix_recovery,0.00748469670717615,0.04286160993478065,0.1295898126240335,-0.07307411190541586,0.06209319617881193,16,8,20260716,2000
meadow,32,35,17,readout_token,gap_minus_prefix_recovery,0.00575449090752048,0.0043038847248955,0.05721903477863542,-0.01906018206540418,0.034659054209267175,16,8,20260716,2000
meadow,32,35,17,subject_span,gap_minus_prefix_recovery,-0.009321493985337007,-0.04240373447690532,0.1250731920838247,-0.06233112404198432,0.07040210636452877,16,8,20260716,2000
meadow,32,35,17,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.006909527495606013,0.006402737047898301,0.019993617072719273,-0.0009194021253181058,0.016074418583452817,16,8,20260716,2000
meadow,32,35,18,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,18,filler_block_patch,gap_minus_prefix_recovery,0.01684682968537881,0.022709761411339548,0.037272862872516604,0.002483808742437709,0.029401488241225314,16,8,20260716,2000
meadow,32,35,18,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,18,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.004315862508206113,0.04500261643118785,0.12192917508298846,-0.0849427112773342,0.0575464177895719,16,8,20260716,2000
meadow,32,35,18,post_subject_including_readout,gap_minus_prefix_recovery,0.007210757876629404,0.04855339389171019,0.1311495900029743,-0.07166188709281646,0.06316217242057146,16,8,20260716,2000
meadow,32,35,18,readout_token,gap_minus_prefix_recovery,0.0009574616479677252,-0.0054536424673723985,0.06229393428024609,-0.02346316808585565,0.034687406081315604,16,8,20260716,2000
meadow,32,35,18,subject_span,gap_minus_prefix_recovery,-0.006194848404837555,-0.03565384878153888,0.13273751780802096,-0.06178404128733035,0.07382687864790781,16,8,20260716,2000
meadow,32,35,18,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.009931332105202799,0.004731845126645301,0.018284661265566503,-0.0013105589557332541,0.020230524408961618,16,8,20260716,2000
meadow,32,35,19,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,19,filler_block_patch,gap_minus_prefix_recovery,0.019922974857959512,0.029652936689549953,0.025308706111066347,0.011011659023616917,0.029257024816021052,16,8,20260716,2000
meadow,32,35,19,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,19,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.003284856984475679,0.016765242682438848,0.13348632637870472,-0.09205360919219412,0.06427722358095966,16,8,20260716,2000
meadow,32,35,19,post_subject_including_readout,gap_minus_prefix_recovery,0.00046757198662984376,0.0572199306070274,0.15181715203616514,-0.09034949349486937,0.06619350979838973,16,8,20260716,2000
meadow,32,35,19,readout_token,gap_minus_prefix_recovery,0.00017691769182225613,-0.0150427379623936,0.07555811154657655,-0.027924644771041743,0.04618677446773467,16,8,20260716,2000
meadow,32,35,19,subject_span,gap_minus_prefix_recovery,-0.0044956292260011355,-0.06146009079549136,0.15570427652404528,-0.06858181050028793,0.08938754156227986,16,8,20260716,2000
meadow,32,35,19,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.005131138221498676,0.0,0.015367501225522308,-0.0029409960859526013,0.013381573796745093,16,8,20260716,2000
meadow,32,35,20,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,20,filler_block_patch,gap_minus_prefix_recovery,0.015556382728150193,0.01587701612903225,0.030996603896431964,0.004434012182697394,0.025487070121539748,16,8,20260716,2000
meadow,32,35,20,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,20,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.0077903663385388835,0.023672883787661407,0.14353753038852674,-0.1059335816028696,0.06343533873753791,16,8,20260716,2000
meadow,32,35,20,post_subject_including_readout,gap_minus_prefix_recovery,-0.005530856954611165,0.06248648375736825,0.16707107589325684,-0.10659509765777053,0.06348989355831422,16,8,20260716,2000
meadow,32,35,20,readout_token,gap_minus_prefix_recovery,0.004110354628942013,-0.0069875580974142985,0.07627371163474496,-0.026742094336768604,0.04680505469156322,16,8,20260716,2000
meadow,32,35,20,subject_span,gap_minus_prefix_recovery,0.0013028198334522484,-0.06519765082731055,0.16565044374393445,-0.06548828519513379,0.09877481449995948,16,8,20260716,2000
meadow,32,35,20,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.008571560462181844,0.01132872503840245,0.015395530552474553,0.0017324744374498454,0.015475344634393689,16,8,20260716,2000
meadow,32,35,21,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,21,filler_block_patch,gap_minus_prefix_recovery,0.02176268325706629,0.0238095238095238,0.02951186604191249,0.01084570186728454,0.030783155613970836,16,8,20260716,2000
meadow,32,35,21,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,21,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.01179629427995387,0.01631994261119079,0.14011676015989688,-0.10701717539641645,0.05618393366469482,16,8,20260716,2000
meadow,32,35,21,post_subject_including_readout,gap_minus_prefix_recovery,-0.002331890223836843,0.07038767683928975,0.16751651374202806,-0.10210226068609496,0.06557451230146877,16,8,20260716,2000
meadow,32,35,21,readout_token,gap_minus_prefix_recovery,-0.006424691488848335,-0.0144262566137566,0.06690167005259051,-0.03522320392370394,0.03207080049121754,16,8,20260716,2000
meadow,32,35,21,subject_span,gap_minus_prefix_recovery,0.003927920460176683,-0.05759231049701263,0.16171539513413907,-0.06075246329976939,0.10205578279439581,16,8,20260716,2000
meadow,32,35,21,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.005091629848624438,0.0,0.014197766620403375,-0.0007953433019436983,0.011032368516294251,16,8,20260716,2000
meadow,32,35,22,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,22,filler_block_patch,gap_minus_prefix_recovery,0.018652708881848012,0.0306385869565217,0.028898606455931664,0.00821246087664141,0.028641994232340453,16,8,20260716,2000
meadow,32,35,22,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,22,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.013194865261343168,0.00226499814017749,0.14287519109799418,-0.10892324454816474,0.05517187716123085,16,8,20260716,2000
meadow,32,35,22,post_subject_including_readout,gap_minus_prefix_recovery,-0.02091136923969271,0.05362456190544315,0.16466806847212861,-0.11948664093905137,0.047690997483145973,16,8,20260716,2000
meadow,32,35,22,readout_token,gap_minus_prefix_recovery,0.0012700995335909442,0.0263975155279503,0.07457386636692317,-0.028062921750609034,0.04005343097967526,16,8,20260716,2000
meadow,32,35,22,subject_span,gap_minus_prefix_recovery,0.01582924309572823,-0.053992329734191324,0.16829094390678606,-0.053592231313226185,0.11849906570542165,16,8,20260716,2000
meadow,32,35,22,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.004322525702994625,0.006555436433485251,0.01673038871584197,-0.003810291763331787,0.012433508351115756,16,8,20260716,2000
meadow,32,35,23,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,23,filler_block_patch,gap_minus_prefix_recovery,0.01966234532130548,0.02116402116402115,0.023955436199739912,0.009663753811149057,0.027827683434003915,16,8,20260716,2000
meadow,32,35,23,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,23,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.03256522675254126,-0.05169252547831489,0.13045467258846583,-0.11214331592152685,0.03675709783357889,16,8,20260716,2000
meadow,32,35,23,post_subject_including_readout,gap_minus_prefix_recovery,-0.10386316181664512,-0.05422106472229117,0.1527572264140184,-0.19582493361893122,-0.024735832456656573,16,8,20260716,2000
meadow,32,35,23,readout_token,gap_minus_prefix_recovery,-0.045790771475946575,-0.04487179487179485,0.07409460487731521,-0.07879888345812343,-0.0006593802777082707,16,8,20260716,2000
meadow,32,35,23,subject_span,gap_minus_prefix_recovery,0.10126465883247354,0.053786055061933735,0.15331993787715859,0.021867014184669305,0.1945193218860565,16,8,20260716,2000
meadow,32,35,23,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.0026588469885872063,0.0,0.012915338367116348,-0.0022292462306560054,0.007723698310659319,16,8,20260716,2000
meadow,32,35,24,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,24,filler_block_patch,gap_minus_prefix_recovery,0.03783420845033157,0.03831944638396245,0.026432596139065335,0.024483428728407478,0.052576831723566246,16,8,20260716,2000
meadow,32,35,24,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,24,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.07616953674020215,-0.08464849354375895,0.09231969476407967,-0.12539710966601392,-0.020579649321426117,16,8,20260716,2000
meadow,32,35,24,post_subject_including_readout,gap_minus_prefix_recovery,-0.2794980116626491,-0.2364537644990221,0.14741760315147592,-0.36321174956562974,-0.20194719475897407,16,8,20260716,2000
meadow,32,35,24,readout_token,gap_minus_prefix_recovery,-0.17021354690740276,-0.18780226901221359,0.10863089969519295,-0.23076128953604516,-0.1008412225956413,16,8,20260716,2000
meadow,32,35,24,subject_span,gap_minus_prefix_recovery,0.27186743798442514,0.23506162029272284,0.137772171033449,0.20048614788518776,0.34735864678430933,16,8,20260716,2000
meadow,32,35,24,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.005177801583809894,0.0006674294431731507,0.0130765909721729,-0.0022443255791515,0.012952487283202894,16,8,20260716,2000
meadow,32,35,25,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,25,filler_block_patch,gap_minus_prefix_recovery,0.035402115240764,0.040577342047930245,0.02633634635705874,0.021664062893359242,0.049895246966772576,16,8,20260716,2000
meadow,32,35,25,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,25,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.07988198021437913,-0.08281174771304764,0.09337138493123996,-0.13006621403448973,-0.025837520654518806,16,8,20260716,2000
meadow,32,35,25,post_subject_including_readout,gap_minus_prefix_recovery,-0.2891476517171633,-0.259111214575827,0.13448010140737365,-0.3615169987626355,-0.22033841583067917,16,8,20260716,2000
meadow,32,35,25,readout_token,gap_minus_prefix_recovery,-0.18198690041026733,-0.2003500164309024,0.11137498408308806,-0.23855334933550448,-0.11396381192116237,16,8,20260716,2000
meadow,32,35,25,subject_span,gap_minus_prefix_recovery,0.27677216746847166,0.25922937598431095,0.13487826912053155,0.21328530778229074,0.3450173255816974,16,8,20260716,2000
meadow,32,35,25,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.010370445073573709,0.01319875776397515,0.020388061133703478,0.0026386380455035914,0.01842216787533722,16,8,20260716,2000
meadow,32,35,26,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,26,filler_block_patch,gap_minus_prefix_recovery,0.036472921731069606,0.03302844109295715,0.025830492781879072,0.023330293118569476,0.05006803780585235,16,8,20260716,2000
meadow,32,35,26,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,26,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.10928180404228112,-0.1001444390948484,0.10084939996411584,-0.16803181906134693,-0.051429654792034894,16,8,20260716,2000
meadow,32,35,26,post_subject_including_readout,gap_minus_prefix_recovery,-0.4242452436117521,-0.40477964168781966,0.1799747892509174,-0.5338723432458282,-0.3318265739700199,16,8,20260716,2000
meadow,32,35,26,readout_token,gap_minus_prefix_recovery,-0.31329057276390687,-0.33536585365853666,0.147670791110026,-0.40306536073262544,-0.22271094405755704,16,8,20260716,2000
meadow,32,35,26,subject_span,gap_minus_prefix_recovery,0.415790159689356,0.42190040650406513,0.1756821232839107,0.3291006056797604,0.5134603125255903,16,8,20260716,2000
meadow,32,35,26,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.0035903062176446563,0.0,0.018519237911283723,-0.004568498075363062,0.013543564536872249,16,8,20260716,2000
meadow,32,35,27,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,27,filler_block_patch,gap_minus_prefix_recovery,0.03240762127703384,0.03055037313432835,0.02614308789695563,0.021508781200420806,0.04361266981620702,16,8,20260716,2000
meadow,32,35,27,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,27,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.10004719224808897,-0.09263360832137735,0.09125189503401632,-0.15446374228480933,-0.0463551918458365,16,8,20260716,2000
meadow,32,35,27,post_subject_including_readout,gap_minus_prefix_recovery,-0.43222477487621247,-0.40879120879120884,0.18812248768371861,-0.5412411223191067,-0.33403028100328974,16,8,20260716,2000
meadow,32,35,27,readout_token,gap_minus_prefix_recovery,-0.3287224400499363,-0.32885804039760685,0.15036322932370774,-0.42078426462845564,-0.23961194876790778,16,8,20260716,2000
meadow,32,35,27,subject_span,gap_minus_prefix_recovery,0.42675557421369004,0.4032967032967033,0.17691725549758744,0.33487455828675555,0.5264215402254566,16,8,20260716,2000
meadow,32,35,27,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.010356842996529763,0.0072463768115942,0.01975902069699698,0.0033498375921253137,0.017199763653465986,16,8,20260716,2000
meadow,32,35,28,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,28,filler_block_patch,gap_minus_prefix_recovery,0.03048532443761058,0.03683353683353685,0.024977027654066206,0.019542244727631608,0.04174384517379101,16,8,20260716,2000
meadow,32,35,28,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,28,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.10079159395658191,-0.0923607767613545,0.09132104843376711,-0.1560281741259471,-0.0477691195156301,16,8,20260716,2000
meadow,32,35,28,post_subject_including_readout,gap_minus_prefix_recovery,-0.43264892402763366,-0.41058836996337,0.1795488349960398,-0.5379980589437771,-0.3368126687535541,16,8,20260716,2000
meadow,32,35,28,readout_token,gap_minus_prefix_recovery,-0.3323296348264333,-0.32885804039760685,0.14579052497683517,-0.423842327693258,-0.24814757964243395,16,8,20260716,2000
meadow,32,35,28,subject_span,gap_minus_prefix_recovery,0.4285168916464668,0.4082703754578755,0.17189784348224882,0.3378001096255285,0.5267887076262335,16,8,20260716,2000
meadow,32,35,28,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.00835142947805528,0.007123953937486552,0.01651432815718064,-0.000185083487012819,0.01758409240377402,16,8,20260716,2000
meadow,32,35,29,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,29,filler_block_patch,gap_minus_prefix_recovery,0.035092228953950116,0.03107120646766165,0.020965155319572198,0.02391773532082572,0.046513955201346935,16,8,20260716,2000
meadow,32,35,29,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,29,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.07470873384607679,-0.07439330054038595,0.07437794145467383,-0.11792719143511693,-0.031427071831086055,16,8,20260716,2000
meadow,32,35,29,post_subject_including_readout,gap_minus_prefix_recovery,-0.4000367992555277,-0.37312440219990434,0.16832737103691361,-0.49675529146364156,-0.3129895797463422,16,8,20260716,2000
meadow,32,35,29,readout_token,gap_minus_prefix_recovery,-0.32702145439344177,-0.30962723523125796,0.14674444677204249,-0.4131502374665809,-0.24272481286034153,16,8,20260716,2000
meadow,32,35,29,subject_span,gap_minus_prefix_recovery,0.3961320909517878,0.37870307597710756,0.1625339006121228,0.3139834381050755,0.48714004564858987,16,8,20260716,2000
meadow,32,35,29,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.006871994114178,0.0,0.02436295735895153,-0.002919895049181837,0.01690537347973382,16,8,20260716,2000
meadow,32,35,30,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,30,filler_block_patch,gap_minus_prefix_recovery,0.02932436204965746,0.0304232804232804,0.021890412701906826,0.017941239613592275,0.04151791182926309,16,8,20260716,2000
meadow,32,35,30,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,30,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.05011751255539903,-0.0556098612052701,0.07294388969997953,-0.09124288320284747,-0.01184207601310493,16,8,20260716,2000
meadow,32,35,30,post_subject_including_readout,gap_minus_prefix_recovery,-0.3973461535777202,-0.3703851146462338,0.1638539745965633,-0.492786231363107,-0.3109730670247048,16,8,20260716,2000
meadow,32,35,30,readout_token,gap_minus_prefix_recovery,-0.3499426725124608,-0.3366181541959292,0.14619388703096567,-0.4338860567093438,-0.266726439409199,16,8,20260716,2000
meadow,32,35,30,subject_span,gap_minus_prefix_recovery,0.3958269666034734,0.370239934623005,0.17006271354809585,0.30804591286104327,0.495510568560058,16,8,20260716,2000
meadow,32,35,30,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.010329248958669913,0.008489079529040952,0.01809351914241053,1.7659712928906396e-05,0.021008422725670522,16,8,20260716,2000
meadow,32,35,31,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,31,filler_block_patch,gap_minus_prefix_recovery,0.03107776945392375,0.0356739437384598,0.02254137912317557,0.021439504315362873,0.04133084178555011,16,8,20260716,2000
meadow,32,35,31,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,31,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.004869606756680068,0.004284043901624204,0.05398991191825673,-0.03990325853682924,0.024843870539432336,16,8,20260716,2000
meadow,32,35,31,post_subject_including_readout,gap_minus_prefix_recovery,-0.31463271429612216,-0.2760010431712406,0.1863232028385418,-0.4284324488910406,-0.20901562649757932,16,8,20260716,2000
meadow,32,35,31,readout_token,gap_minus_prefix_recovery,-0.3140652915909169,-0.28383159805809666,0.17274604758554749,-0.4192483339151885,-0.2082662945079164,16,8,20260716,2000
meadow,32,35,31,subject_span,gap_minus_prefix_recovery,0.3153804662212327,0.282522869523351,0.1839689503795365,0.21173844993493987,0.4261710775265634,16,8,20260716,2000
meadow,32,35,31,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.004102090853716656,0.0010263929618768014,0.017785842433691787,-0.0034742327493589545,0.012194530015536428,16,8,20260716,2000
meadow,32,35,32,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,32,filler_block_patch,gap_minus_prefix_recovery,0.037144905847883276,0.04286226685796265,0.024245219730906417,0.023932886149027114,0.050207262597133005,16,8,20260716,2000
meadow,32,35,32,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,32,post_subject_excluding_readout,gap_minus_prefix_recovery,0.011572876159942347,0.017573423206547954,0.051429270973314276,-0.023321959303628837,0.040868928008648046,16,8,20260716,2000
meadow,32,35,32,post_subject_including_readout,gap_minus_prefix_recovery,-0.23980348653467307,-0.20219941348973608,0.13560735970651125,-0.31291831029736317,-0.1647270110905942,16,8,20260716,2000
meadow,32,35,32,readout_token,gap_minus_prefix_recovery,-0.25502637447352444,-0.2223978394318729,0.14389203973378897,-0.33732713313317486,-0.1711412782135219,16,8,20260716,2000
meadow,32,35,32,subject_span,gap_minus_prefix_recovery,0.24738564824772552,0.21935483870967742,0.14142479520408016,0.17183872881273238,0.3243598317550566,16,8,20260716,2000
meadow,32,35,32,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.003951582517522206,0.0,0.019567787288272936,-0.004972498957187474,0.0128394195949131,16,8,20260716,2000
meadow,32,35,33,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,33,filler_block_patch,gap_minus_prefix_recovery,0.04081588027784291,0.044794619579448254,0.019821787513476616,0.028920797839377278,0.050445514991203734,16,8,20260716,2000
meadow,32,35,33,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,33,post_subject_excluding_readout,gap_minus_prefix_recovery,0.021632356950041877,0.0249392162471396,0.043764958198443296,-0.005520377525442671,0.0476356212357803,16,8,20260716,2000
meadow,32,35,33,post_subject_including_readout,gap_minus_prefix_recovery,-0.18128106416634093,-0.15971352912855075,0.10089822828768168,-0.23940661474617328,-0.12398566822236814,16,8,20260716,2000
meadow,32,35,33,readout_token,gap_minus_prefix_recovery,-0.19350198524041093,-0.1723965856202857,0.11518852703659943,-0.26476439283688397,-0.1214265661966842,16,8,20260716,2000
meadow,32,35,33,subject_span,gap_minus_prefix_recovery,0.17578654575025454,0.1378508588186008,0.09851388817132091,0.12136923655623817,0.23029621884142426,16,8,20260716,2000
meadow,32,35,33,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.0006128451296911566,0.0,0.01596626944505958,-0.0057861784769880015,0.007706500973705356,16,8,20260716,2000
meadow,32,35,34,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,34,filler_block_patch,gap_minus_prefix_recovery,0.04236449083578793,0.044813119755911505,0.022494483219562347,0.03069355721843857,0.05594209384016963,16,8,20260716,2000
meadow,32,35,34,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,34,post_subject_excluding_readout,gap_minus_prefix_recovery,0.04241081024321186,0.033637957330789,0.053438238185039656,0.011691991755588606,0.07609818997404919,16,8,20260716,2000
meadow,32,35,34,post_subject_including_readout,gap_minus_prefix_recovery,-0.001992304069584519,0.0,0.011030904395050663,-0.005883012555282754,0.00198510151564105,16,8,20260716,2000
meadow,32,35,34,readout_token,gap_minus_prefix_recovery,-0.04127878618608319,-0.039301600250701896,0.04147968094476828,-0.06638567965641809,-0.016615549684015282,16,8,20260716,2000
meadow,32,35,34,subject_span,gap_minus_prefix_recovery,0.006084407363300675,0.0016938224050499521,0.021232484606301075,-0.004056312122457388,0.018014550007255676,16,8,20260716,2000
meadow,32,35,34,unrelated_pre_subject_control,gap_minus_prefix_recovery,0.0007816060076978695,0.0,0.019565054146573287,-0.006786390200093071,0.009767635470040455,16,8,20260716,2000
meadow,32,35,35,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,35,filler_block_patch,gap_minus_prefix_recovery,-0.0015288576514499994,0.0,0.019699287506398815,-0.0077575177510932495,0.00610731357067708,16,8,20260716,2000
meadow,32,35,35,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,35,post_subject_excluding_readout,gap_minus_prefix_recovery,-0.0015288576514499994,0.0,0.019699287506398815,-0.0077575177510932495,0.00610731357067708,16,8,20260716,2000
meadow,32,35,35,post_subject_including_readout,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,35,readout_token,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,32,35,35,subject_span,gap_minus_prefix_recovery,-0.0015288576514499994,0.0,0.019699287506398815,-0.0077575177510932495,0.00610731357067708,16,8,20260716,2000
meadow,32,35,35,unrelated_pre_subject_control,gap_minus_prefix_recovery,-0.0015288576514499994,0.0,0.019699287506398815,-0.0077575177510932495,0.00610731357067708,16,8,20260716,2000
meadow,64,69,0,all_prompt_positions_oracle,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
meadow,64,69,0,filler_block_patch,gap_minus_prefix_recovery,0.0035133439549153876,0.0,0.015427980935816965,-0.0037336270297807545,0.010262941515739648,16,8,20260716,2000
meadow,64,69,0,identity_control,gap_minus_prefix_recovery,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
