placement,filler_family,target_added_tokens,actual_added_tokens,pair_id,unordered_pair_id,donor_entity,recipient_entity,role,P_subject,P_readout,subject_to_readout_distance,stable_crossover_layer,steepest_subject_decline_layer,steepest_subject_decline,steepest_readout_increase_layer,steepest_readout_increase,strongest_attention_transfer_layer,strongest_attention_transfer_effect,subject_recovery_auc,readout_recovery_auc,post_subject_recovery_auc,intermediate_recovery_auc,intermediate_peak_recovery,intermediate_peak_layer
gap,room,32,28,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[2],38,36,31.0,34,-0.2542372881355932,31,0.2033898305084746,34,0.24576271186440674,26.838983050847457,4.415254237288136,7.584745762711865,3.1949152542372876,0.2203389830508474,26
gap,room,32,28,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[2],38,36,31.0,34,-0.1864406779661017,34,0.23728813559322037,34,0.23728813559322032,27.161016949152543,4.415254237288135,8.288135593220337,4.008474576271185,0.2203389830508474,26
gap,room,32,28,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[2],38,36,33.0,34,-0.3666666666666667,34,0.48333333333333334,34,0.4000000000000001,30.36666666666666,2.958333333333332,4.408333333333332,1.583333333333332,0.1,27
gap,room,32,28,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[2],38,36,33.0,34,-0.5,34,0.35,34,0.3833333333333333,30.733333333333334,3.2250000000000005,4.533333333333333,0.8416666666666665,0.1,26
gap,room,32,28,country_France_into_Japan,country_France_Japan,France,Japan,country,[2],38,36,31.0,31,-0.26436781609195403,31,0.471264367816092,31,0.3563218390804598,22.189655172413794,5.304597701149425,8.287356321839077,3.2241379310344813,0.1839080459770115,26
gap,room,32,28,country_Japan_into_France,country_France_Japan,Japan,France,country,[2],38,36,31.0,31,-0.4137931034482758,31,0.2873563218390805,31,0.3505747126436781,26.7816091954023,6.793103448275862,12.729885057471263,6.091954022988505,0.3218390804597701,10
gap,room,32,28,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,Darwin,Einstein,scientist,[2],38,36,32.0,34,-0.1818181818181818,34,0.28787878787878785,33,0.21969696969696972,23.765151515151512,3.1363636363636367,2.8484848484848486,-0.7121212121212119,0.0909090909090909,26
gap,room,32,28,scientist_Darwin_into_Newton,scientist_Darwin_Newton,Darwin,Newton,scientist,[2],38,36,33.0,34,-0.2876712328767123,34,0.273972602739726,34,0.3013698630136986,26.479452054794518,4.020547945205479,6.3561643835616435,2.2945205479452055,0.1506849315068493,23
gap,room,32,28,scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,Einstein,Darwin,scientist,[2],38,36,32.0,34,-0.2727272727272727,34,0.1969696969696969,33,0.24999999999999997,32.053030303030305,5.757575757575757,11.128787878787879,5.31060606060606,0.2424242424242424,19
gap,room,32,28,scientist_Einstein_into_Newton,scientist_Einstein_Newton,Einstein,Newton,scientist,[2],38,36,32.0,34,-0.39583333333333337,34,0.27083333333333326,34,0.36458333333333337,30.52083333333333,4.927083333333333,9.989583333333334,5.124999999999999,0.2708333333333333,23
gap,room,32,28,scientist_Newton_into_Darwin,scientist_Darwin_Newton,Newton,Darwin,scientist,[2],38,36,33.0,34,-0.2876712328767123,34,0.3287671232876712,34,0.28767123287671237,28.643835616438352,4.842465753424658,8.404109589041095,3.650684931506849,0.2054794520547945,23
gap,room,32,28,scientist_Newton_into_Einstein,scientist_Einstein_Newton,Newton,Einstein,scientist,[2],38,36,32.0,34,-0.2708333333333333,34,0.4375,34,0.36458333333333337,24.90625,3.5833333333333326,4.375,0.8958333333333337,0.1458333333333333,34
gap,room,32,28,writer_Dickens_into_Shakespeare,writer_Dickens_Shakespeare,Dickens,Shakespeare,writer,[2],38,36,32.0,34,-0.3653846153846153,34,0.3076923076923078,34,0.298076923076923,31.259615384615387,4.163461538461538,6.317307692307692,1.4615384615384603,0.1153846153846153,26
gap,room,32,28,writer_Shakespeare_into_Dickens,writer_Dickens_Shakespeare,Shakespeare,Dickens,writer,[2],38,36,32.0,34,-0.28846153846153844,34,0.34615384615384626,34,0.31730769230769235,28.778846153846157,2.6538461538461546,3.721153846153847,0.528846153846154,0.1346153846153846,26
gap,room,64,66,city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,[2],76,74,31.0,34,-0.2692307692307692,31,0.32051282051282054,34,0.27564102564102566,25.846153846153847,4.711538461538461,9.442307692307693,4.269230769230767,0.2307692307692307,24
gap,room,64,66,city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,[2],76,74,31.0,34,-0.24358974358974358,34,0.2948717948717948,34,0.2692307692307693,25.519230769230763,4.897435897435897,9.134615384615383,4.358974358974357,0.2692307692307692,25
gap,room,64,66,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[2],76,74,32.0,34,-0.2962962962962963,34,0.28395061728395055,34,0.29012345679012347,28.25925925925926,4.2222222222222205,7.24074074074074,3.129629629629628,0.2098765432098765,26
gap,room,64,66,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[2],76,74,32.0,34,-0.2469135802469135,34,0.32098765432098764,34,0.2962962962962963,27.858024691358025,3.654320987654321,6.759259259259258,2.8888888888888875,0.1975308641975308,26
gap,room,64,66,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[2],76,74,34.0,34,-0.4078947368421052,34,0.5394736842105263,34,0.4407894736842105,29.236842105263158,1.8947368421052633,2.5921052631578947,0.6118421052631576,0.0921052631578947,26
gap,room,64,66,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[2],76,74,34.0,34,-0.5526315789473685,34,0.4078947368421052,34,0.4407894736842105,32.44078947368421,3.907894736842105,5.710526315789473,1.980263157894736,0.131578947368421,26
gap,room,64,66,country_France_into_Japan,country_France_Japan,France,Japan,country,[2],76,74,31.0,31,-0.33333333333333337,31,0.5208333333333334,31,0.4427083333333333,25.401041666666668,4.463541666666666,6.630208333333332,2.5312499999999982,0.1770833333333333,24
gap,room,64,66,country_Japan_into_France,country_France_Japan,Japan,France,country,[2],76,74,31.0,31,-0.46875,31,0.375,31,0.4375,28.375,5.411458333333332,9.557291666666664,4.473958333333332,0.25,24
gap,room,64,66,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,Darwin,Einstein,scientist,[2],76,74,32.0,34,-0.2134831460674157,34,0.3483146067415731,34,0.2584269662921348,26.348314606741575,3.747191011235954,4.5786516853932575,0.8595505617977522,0.0786516853932584,27
gap,room,64,66,scientist_Darwin_into_Newton,scientist_Darwin_Newton,Darwin,Newton,scientist,[2],76,74,33.0,34,-0.3448275862068966,34,0.3563218390804598,34,0.3620689655172413,28.097701149425287,3.413793103448276,5.137931034482758,1.4885057471264356,0.1264367816091954,27
gap,room,64,66,scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,Einstein,Darwin,scientist,[2],76,74,32.0,34,-0.3370786516853932,34,0.2247191011235954,34,0.25280898876404495,30.382022471910112,5.196629213483145,8.646067415730336,3.6797752808988746,0.1910112359550561,24
gap,room,64,66,scientist_Einstein_into_Newton,scientist_Einstein_Newton,Einstein,Newton,scientist,[2],76,74,33.0,34,-0.4838709677419355,34,0.32258064516129026,34,0.4032258064516129,30.57258064516129,4.153225806451612,7.177419354838708,2.725806451612902,0.1774193548387097,26
gap,room,64,66,scientist_Newton_into_Darwin,scientist_Darwin_Newton,Newton,Darwin,scientist,[2],76,74,33.0,34,-0.3448275862068966,34,0.3793103448275863,34,0.3620689655172414,29.71264367816092,4.14367816091954,6.982758620689653,3.068965517241378,0.160919540229885,23
gap,room,64,66,scientist_Newton_into_Einstein,scientist_Einstein_Newton,Newton,Einstein,scientist,[2],76,74,33.0,34,-0.3064516129032258,34,0.4677419354838709,34,0.3951612903225807,27.790322580645164,3.2741935483870965,4.42741935483871,1.2499999999999996,0.1290322580645161,33
gap,room,64,66,writer_Dickens_into_Shakespeare,writer_Dickens_Shakespeare,Dickens,Shakespeare,writer,[2],76,74,32.0,34,-0.2340425531914893,34,0.297872340425532,34,0.2606382978723404,29.819148936170212,4.382978723404255,6.28191489361702,2.0797872340425516,0.1063829787234042,26
gap,room,64,66,writer_Shakespeare_into_Dickens,writer_Dickens_Shakespeare,Shakespeare,Dickens,writer,[2],76,74,32.0,34,-0.2659574468085107,34,0.26595744680851074,34,0.23404255319148934,28.771276595744684,3.6914893617021276,5.159574468085106,1.4574468085106373,0.1276595744680851,26
gap,room,128,127,city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,[2],137,135,31.0,34,-0.382716049382716,34,0.3456790123456791,34,0.382716049382716,27.43827160493827,4.796296296296295,8.358024691358022,3.5802469135802455,0.1851851851851851,24
gap,room,128,127,city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,[2],137,135,31.0,34,-0.3209876543209875,34,0.3950617283950617,34,0.3641975308641975,26.641975308641978,3.8703703703703702,7.641975308641975,3.598765432098763,0.2098765432098765,24
gap,room,128,127,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[2],137,135,33.0,34,-0.3298969072164948,34,0.3402061855670103,34,0.3298969072164948,29.11340206185567,2.97938144329897,5.3865979381443285,1.9123711340206178,0.1649484536082474,26
gap,room,128,127,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[2],137,135,32.0,34,-0.2783505154639175,34,0.3711340206185567,34,0.33505154639175255,29.556701030927837,3.582474226804123,5.927835051546389,2.58762886597938,0.1649484536082474,26
gap,room,128,127,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[2],137,135,34.0,34,-0.42045454545454547,34,0.5454545454545456,34,0.44318181818181823,30.414772727272727,2.482954545454544,2.9772727272727266,0.6704545454545453,0.1022727272727272,34
gap,room,128,127,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[2],137,135,34.0,34,-0.5568181818181819,34,0.4204545454545454,34,0.44886363636363635,32.23863636363637,3.0738636363636367,4.568181818181817,1.2386363636363626,0.0795454545454545,26
gap,room,128,127,country_France_into_Japan,country_France_Japan,France,Japan,country,[2],137,135,31.0,31,-0.4018691588785047,31,0.5327102803738318,31,0.48598130841121495,27.126168224299064,4.565420560747663,7.046728971962614,2.4579439252336432,0.1495327102803738,25
gap,room,128,127,country_Japan_into_France,country_France_Japan,Japan,France,country,[2],137,135,31.0,31,-0.5140186915887851,31,0.43925233644859807,31,0.48598130841121495,27.953271028037385,4.537383177570094,7.785046728971961,3.1074766355140175,0.1869158878504672,25
gap,room,128,127,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,Darwin,Einstein,scientist,[2],137,135,33.0,34,-0.3166666666666667,34,0.4333333333333333,34,0.3666666666666667,27.26666666666667,3.8999999999999986,5.416666666666666,2.008333333333333,0.1666666666666666,0
gap,room,128,127,scientist_Darwin_into_Newton,scientist_Darwin_Newton,Darwin,Newton,scientist,[2],137,135,34.0,34,-0.5285714285714286,34,0.34285714285714286,34,0.48571428571428577,32.36428571428571,5.314285714285714,9.078571428571427,3.478571428571427,0.2285714285714285,20
gap,room,128,127,scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,Einstein,Darwin,scientist,[2],137,135,33.0,34,-0.4166666666666667,34,0.3666666666666667,34,0.2833333333333333,29.524999999999995,3.866666666666667,7.533333333333332,3.05,0.2333333333333333,23
gap,room,128,127,scientist_Einstein_into_Newton,scientist_Einstein_Newton,Einstein,Newton,scientist,[2],137,135,34.0,34,-0.6727272727272728,34,0.3636363636363636,34,0.5363636363636364,34.281818181818174,4.918181818181816,9.681818181818182,4.554545454545454,0.2909090909090909,21
gap,room,128,127,scientist_Newton_into_Darwin,scientist_Darwin_Newton,Newton,Darwin,scientist,[2],137,135,33.0,34,-0.32857142857142846,34,0.5714285714285715,34,0.44285714285714284,25.764285714285716,1.6357142857142866,2.6714285714285717,0.7285714285714291,0.1285714285714285,34
gap,room,128,127,scientist_Newton_into_Einstein,scientist_Einstein_Newton,Newton,Einstein,scientist,[2],137,135,34.0,34,-0.3272727272727273,34,0.6909090909090909,34,0.5363636363636364,25.172727272727276,1.209090909090909,0.6545454545454547,-0.054545454545454564,0.1636363636363636,33
gap,room,128,127,writer_Dickens_into_Shakespeare,writer_Dickens_Shakespeare,Dickens,Shakespeare,writer,[2],137,135,33.0,34,-0.3076923076923077,34,0.3076923076923077,34,0.30219780219780223,30.65934065934066,4.0164835164835155,5.467032967032965,1.3516483516483504,0.0879120879120879,26
gap,room,128,127,writer_Shakespeare_into_Dickens,writer_Dickens_Shakespeare,Shakespeare,Dickens,writer,[2],137,135,33.0,34,-0.3076923076923076,34,0.3076923076923076,34,0.2637362637362637,29.48901098901099,3.346153846153846,4.445054945054944,0.9450549450549447,0.0989010989010989,27
prefix,cards,0,0,city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,[2],10,8,24.0,24,-0.4819277108433735,24,0.4216867469879519,24,0.30722891566265054,22.801204819277107,9.03012048192771,13.740963855421684,4.614457831325301,0.2409638554216867,24
prefix,cards,0,0,city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,[2],10,8,24.0,24,-0.4457831325301206,24,0.2891566265060241,24,0.31325301204819284,21.343373493975903,8.746987951807228,12.180722891566266,3.054216867469878,0.1927710843373494,25
prefix,cards,0,0,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[2],10,8,25.0,24,-0.28,24,0.26,24,0.19999999999999998,21.41,6.55,11.82,4.36,0.32,26
prefix,cards,0,0,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[2],10,8,24.0,24,-0.32000000000000006,24,0.24,24,0.21000000000000002,23.23,7.68,13.700000000000001,5.74,0.34,26
prefix,cards,0,0,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[2],10,8,26.0,26,-0.2678571428571429,26,0.2500000000000001,26,0.21428571428571425,26.705357142857142,7.767857142857143,10.089285714285714,2.1874999999999982,0.1964285714285714,26
prefix,cards,0,0,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[2],10,8,26.0,26,-0.2857142857142857,26,0.25,26,0.2321428571428571,24.857142857142858,6.321428571428572,8.303571428571429,1.8749999999999991,0.2321428571428571,26
prefix,cards,0,0,country_France_into_Japan,country_France_Japan,France,Japan,country,[2],10,8,24.0,24,-0.5,24,0.28409090909090917,24,0.26136363636363635,23.426136363636367,8.02840909090909,11.551136363636365,3.301136363636362,0.25,26
prefix,cards,0,0,country_Japan_into_France,country_France_Japan,Japan,France,country,[2],10,8,24.0,24,-0.48863636363636365,24,0.36363636363636376,24,0.24999999999999997,23.38068181818182,8.352272727272727,11.647727272727273,3.249999999999999,0.25,26
prefix,cards,0,0,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,Darwin,Einstein,scientist,[2],10,8,26.0,24,-0.3173076923076924,26,0.2884615384615385,24,0.2211538461538461,21.40865384615384,4.966346153846155,6.120192307692308,1.0480769230769225,0.1923076923076923,26
prefix,cards,0,0,scientist_Darwin_into_Newton,scientist_Darwin_Newton,Darwin,Newton,scientist,[2],10,8,26.0,24,-0.19130434782608696,26,0.24347826086956528,26,0.17826086956521733,21.63913043478261,5.526086956521739,8.469565217391304,1.5608695652173907,0.1826086956521739,26
prefix,cards,0,0,scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,Einstein,Darwin,scientist,[2],10,8,26.0,24,-0.3076923076923077,24,0.2788461538461539,26,0.1538461538461538,29.000000000000007,10.163461538461537,13.490384615384615,3.1874999999999987,0.25,26
prefix,cards,0,0,scientist_Einstein_into_Newton,scientist_Einstein_Newton,Einstein,Newton,scientist,[2],10,8,24.0,24,-0.4057971014492754,24,0.24637681159420294,24,0.26086956521739135,25.188405797101446,11.326086956521737,15.079710144927537,3.2898550724637667,0.1884057971014492,25
prefix,cards,0,0,scientist_Newton_into_Darwin,scientist_Darwin_Newton,Newton,Darwin,scientist,[2],10,8,26.0,24,-0.22608695652173905,24,0.20869565217391312,26,0.1956521739130435,26.582608695652173,9.38695652173913,13.413043478260867,4.069565217391303,0.2347826086956521,24
prefix,cards,0,0,scientist_Newton_into_Einstein,scientist_Einstein_Newton,Newton,Einstein,scientist,[2],10,8,24.0,24,-0.27536231884057977,24,0.3623188405797101,24,0.2681159420289855,19.594202898550723,7.9275362318840585,9.927536231884057,2.4782608695652164,0.2318840579710145,26
prefix,cards,0,0,writer_Dickens_into_Shakespeare,writer_Dickens_Shakespeare,Dickens,Shakespeare,writer,[2],10,8,26.0,24,-0.328125,24,0.1875,26,0.21875,24.53125,8.4453125,11.40625,2.828125,0.25,26
prefix,cards,0,0,writer_Shakespeare_into_Dickens,writer_Dickens_Shakespeare,Shakespeare,Dickens,writer,[2],10,8,26.0,24,-0.234375,26,0.3125,26,0.203125,23.671875,7.1953125,10.3515625,3.1875,0.328125,26
prefix,cards,8,10,city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,[12],20,8,24.0,24,-0.3595505617977528,24,0.3258426966292135,24,0.25842696629213485,22.865168539325843,8.3876404494382,12.398876404494382,4.0449438202247165,0.2022471910112359,24
prefix,cards,8,10,city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,[12],20,8,24.0,24,-0.3595505617977528,24,0.3033707865168539,24,0.2584269662921348,22.5561797752809,8.320224719101121,12.095505617977528,3.3988764044943807,0.1797752808988764,24
prefix,cards,8,10,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[12],20,8,26.0,24,-0.2586206896551724,24,0.22413793103448282,24,0.1810344827586207,23.008620689655174,6.508620689655173,11.64655172413793,4.655172413793102,0.293103448275862,26
prefix,cards,8,10,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[12],20,8,26.0,24,-0.29310344827586216,24,0.18965517241379312,24,0.18103448275862066,23.310344827586206,6.793103448275862,12.137931034482758,4.922413793103447,0.293103448275862,26
prefix,cards,8,10,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[12],20,8,32.0,32,-0.288135593220339,32,0.3220338983050847,32,0.288135593220339,27.305084745762713,3.974576271186441,4.940677966101696,0.6864406779661018,0.1016949152542373,26
prefix,cards,8,10,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[12],20,8,32.0,32,-0.35593220338983045,32,0.2542372881355932,32,0.3305084745762712,30.1864406779661,5.923728813559321,7.745762711864406,2.550847457627118,0.1864406779661017,26
prefix,cards,8,10,country_France_into_Japan,country_France_Japan,France,Japan,country,[12],20,8,26.0,24,-0.3908045977011494,31,0.2643678160919539,24,0.2528735632183908,22.545977011494248,6.75287356321839,9.724137931034482,2.6724137931034475,0.1954022988505747,26
prefix,cards,8,10,country_Japan_into_France,country_France_Japan,Japan,France,country,[12],20,8,26.0,24,-0.367816091954023,24,0.35632183908045983,24,0.2413793103448276,25.31034482758621,8.316091954022989,12.477011494252874,4.264367816091954,0.2298850574712643,24
prefix,cards,8,10,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,Darwin,Einstein,scientist,[12],20,8,26.0,24,-0.20238095238095233,27,0.17857142857142866,24,0.1309523809523809,24.886904761904763,7.309523809523808,9.553571428571427,1.9821428571428563,0.1904761904761904,26
prefix,cards,8,10,scientist_Darwin_into_Newton,scientist_Darwin_Newton,Darwin,Newton,scientist,[12],20,8,27.0,23,-0.17500000000000004,26,0.15,26,0.14375000000000002,25.4625,6.937499999999999,9.38125,2.23125,0.175,26
prefix,cards,8,10,scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,Einstein,Darwin,scientist,[12],20,8,26.0,24,-0.20238095238095244,26,0.16666666666666669,24,0.14285714285714282,25.41666666666667,7.7142857142857135,10.220238095238095,2.892857142857142,0.2261904761904762,26
prefix,cards,8,10,scientist_Einstein_into_Newton,scientist_Einstein_Newton,Einstein,Newton,scientist,[12],20,8,26.0,24,-0.2592592592592592,24,0.1851851851851852,26,0.25,25.453703703703702,7.8240740740740735,10.675925925925926,3.027777777777776,0.2037037037037037,26
prefix,cards,8,10,scientist_Newton_into_Darwin,scientist_Darwin_Newton,Newton,Darwin,scientist,[12],20,8,26.0,26,-0.175,26,0.17500000000000004,26,0.14999999999999997,25.562500000000004,7.287499999999999,9.55,2.5125,0.2125,26
prefix,cards,8,10,scientist_Newton_into_Einstein,scientist_Einstein_Newton,Newton,Einstein,scientist,[12],20,8,26.0,24,-0.2407407407407408,26,0.24074074074074076,26,0.21296296296296285,24.398148148148145,7.629629629629629,9.564814814814815,2.1759259259259247,0.2037037037037037,26
prefix,cards,8,10,writer_Dickens_into_Shakespeare,writer_Dickens_Shakespeare,Dickens,Shakespeare,writer,[12],20,8,30.0,34,-0.1805555555555555,34,0.16666666666666663,34,0.15277777777777773,27.28472222222222,6.118055555555554,8.118055555555555,2.444444444444443,0.1944444444444444,26
prefix,cards,8,10,writer_Shakespeare_into_Dickens,writer_Dickens_Shakespeare,Shakespeare,Dickens,writer,[12],20,8,30.0,26,-0.1527777777777778,34,0.18055555555555558,34,0.14583333333333331,26.888888888888886,5.076388888888891,7.597222222222223,1.5972222222222219,0.1805555555555555,26
prefix,cards,32,29,city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,[31],39,8,24.0,24,-0.44871794871794873,24,0.34615384615384615,24,0.2628205128205128,23.102564102564106,8.358974358974358,12.564102564102562,3.897435897435897,0.2179487179487179,24
prefix,cards,32,29,city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,[31],39,8,24.0,24,-0.41025641025641024,24,0.33333333333333337,24,0.27564102564102555,22.46153846153846,8.307692307692307,11.884615384615385,3.3397435897435885,0.2179487179487179,24
prefix,cards,32,29,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[31],39,8,26.0,24,-0.25806451612903225,24,0.1935483870967742,24,0.17741935483870977,21.927419354838708,6.290322580645161,11.709677419354838,5.258064516129032,0.3387096774193548,26
prefix,cards,32,29,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[31],39,8,26.0,24,-0.25806451612903236,31,0.17741935483870974,31,0.18548387096774197,23.233870967741932,7.637096774193547,13.201612903225806,6.040322580645159,0.3387096774193548,26
prefix,cards,32,29,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[31],39,8,29.0,26,-0.19999999999999996,32,0.19999999999999996,34,0.16000000000000003,26.009999999999998,5.46,7.26,1.8800000000000003,0.22,26
prefix,cards,32,29,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[31],39,8,29.0,32,-0.22000000000000003,26,0.14,26,0.16000000000000003,27.8,6.37,9.24,2.4799999999999995,0.26,26
prefix,cards,32,29,country_France_into_Japan,country_France_Japan,France,Japan,country,[31],39,8,26.0,24,-0.43956043956043966,24,0.2417582417582417,24,0.2747252747252747,22.945054945054945,7.846153846153843,10.857142857142856,2.906593406593406,0.1978021978021978,26
prefix,cards,32,29,country_Japan_into_France,country_France_Japan,Japan,France,country,[31],39,8,26.0,24,-0.3516483516483517,24,0.39560439560439564,24,0.25824175824175827,24.247252747252748,8.197802197802197,12.082417582417582,3.615384615384613,0.2197802197802197,25
prefix,cards,32,29,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,Darwin,Einstein,scientist,[31],39,8,26.0,24,-0.3043478260869565,27,0.19565217391304351,24,0.1630434782608695,23.913043478260867,7.516304347826088,10.25,2.2771739130434776,0.2282608695652173,26
prefix,cards,32,29,scientist_Darwin_into_Newton,scientist_Darwin_Newton,Darwin,Newton,scientist,[31],39,8,26.0,26,-0.2,27,0.16470588235294126,26,0.14705882352941177,24.682352941176468,7.68235294117647,10.429411764705883,2.7941176470588225,0.2588235294117647,26
prefix,cards,32,29,scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,Einstein,Darwin,scientist,[31],39,8,26.0,24,-0.26086956521739135,24,0.22826086956521743,24,0.16847826086956513,24.70108695652174,8.315217391304348,11.146739130434783,2.967391304347825,0.2717391304347826,26
prefix,cards,32,29,scientist_Einstein_into_Newton,scientist_Einstein_Newton,Einstein,Newton,scientist,[31],39,8,26.0,24,-0.40740740740740744,24,0.2777777777777778,24,0.2870370370370371,25.666666666666664,8.518518518518519,11.25925925925926,3.0555555555555545,0.2962962962962963,26
prefix,cards,32,29,scientist_Newton_into_Darwin,scientist_Darwin_Newton,Newton,Darwin,scientist,[31],39,8,26.0,23,-0.19999999999999996,26,0.1764705882352941,26,0.14705882352941183,24.541176470588233,7.2294117647058815,10.135294117647058,3.04705882352941,0.2705882352941176,26
prefix,cards,32,29,scientist_Newton_into_Einstein,scientist_Einstein_Newton,Newton,Einstein,scientist,[31],39,8,26.0,24,-0.3703703703703704,24,0.29629629629629634,24,0.2592592592592593,23.796296296296294,6.898148148148149,9.064814814814815,2.009259259259259,0.2777777777777778,26
prefix,cards,32,29,writer_Dickens_into_Shakespeare,writer_Dickens_Shakespeare,Dickens,Shakespeare,writer,[31],39,8,29.0,26,-0.23287671232876717,34,0.15068493150684925,34,0.1301369863013699,26.417808219178077,6.2534246575342465,9.013698630136986,2.863013698630137,0.2191780821917808,26
prefix,cards,32,29,writer_Shakespeare_into_Dickens,writer_Dickens_Shakespeare,Shakespeare,Dickens,writer,[31],39,8,29.0,34,-0.136986301369863,26,0.1643835616438356,34,0.13013698630136983,26.123287671232877,6.383561643835617,8.657534246575342,2.5547945205479454,0.2328767123287671,26
prefix,cards,64,68,city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,[70],78,8,26.0,24,-0.35897435897435903,24,0.3205128205128205,31,0.21153846153846154,23.923076923076923,8.294871794871796,12.025641025641026,3.685897435897435,0.2692307692307692,24
prefix,cards,64,68,city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,[70],78,8,26.0,24,-0.4102564102564103,31,0.3076923076923077,31,0.2179487179487179,22.980769230769234,7.358974358974359,11.08974358974359,2.833333333333332,0.1666666666666666,25
prefix,cards,64,68,company_Apple_into_Google,company_Apple_Google,Apple,Google,company,[70],78,8,26.0,24,-0.24561403508771934,24,0.21052631578947373,31,0.21052631578947367,23.166666666666668,7.3771929824561395,13.631578947368418,6.701754385964911,0.4035087719298245,26
prefix,cards,64,68,company_Google_into_Apple,company_Apple_Google,Google,Apple,company,[70],78,8,26.0,24,-0.2631578947368421,31,0.21052631578947373,31,0.1929824561403509,21.298245614035086,6.017543859649122,11.842105263157894,4.991228070175437,0.3157894736842105,26
prefix,cards,64,68,composer_Bach_into_Mozart,composer_Bach_Mozart,Bach,Mozart,composer,[70],78,8,27.0,26,-0.29787234042553196,34,0.25531914893617036,34,0.2021276595744681,24.5531914893617,5.127659574468085,6.6489361702127665,1.6489361702127656,0.2127659574468085,27
prefix,cards,64,68,composer_Mozart_into_Bach,composer_Bach_Mozart,Mozart,Bach,composer,[70],78,8,26.0,26,-0.2553191489361703,26,0.2340425531914893,34,0.2234042553191489,27.93617021276596,8.47872340425532,10.46808510638298,3.5744680851063824,0.3191489361702128,26
prefix,cards,64,68,country_France_into_Japan,country_France_Japan,France,Japan,country,[70],78,8,26.0,24,-0.4069767441860465,24,0.2558139534883721,24,0.19186046511627902,23.075581395348838,7.732558139534882,10.645348837209301,2.9593023255813944,0.2674418604651162,26
prefix,cards,64,68,country_Japan_into_France,country_France_Japan,Japan,France,country,[70],78,8,26.0,24,-0.40697674418604646,24,0.2209302325581396,24,0.19767441860465118,24.50581395348837,7.604651162790698,11.912790697674419,3.656976744186046,0.2209302325581395,24
