placement,filler_family,target_added_tokens,actual_added_tokens,layer,value_field,mean,median,std_direction,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
gap,meadow,128,125,27,combined_attention_effect,0.0380675551959533,0.03985507246376817,0.014677818229507656,0.029470959451629874,0.0467612350478701,16,8,20260716,2000
gap,meadow,128,125,28,combined_attention_effect,-0.005408187253329826,-0.0065351315351314995,0.011759355162706441,-0.012462437774837482,0.00074150326881765,16,8,20260716,2000
gap,meadow,128,125,29,combined_attention_effect,0.03907426184017549,0.03703703703703702,0.01983430297644528,0.026622555522995296,0.05213878477072125,16,8,20260716,2000
gap,meadow,128,125,30,combined_attention_effect,0.04059158055668003,0.03774928774928774,0.02153013818499016,0.027058720397536196,0.05392929857362419,16,8,20260716,2000
gap,meadow,128,125,31,combined_attention_effect,0.16522989049237313,0.12841832963784178,0.11316306099408839,0.1099553048182492,0.2515635772426042,16,8,20260716,2000
gap,meadow,128,125,32,combined_attention_effect,0.0757452575074282,0.06327006327006324,0.06682471090938502,0.039208329448917986,0.1255923490879512,16,8,20260716,2000
gap,meadow,128,125,33,combined_attention_effect,0.09287571614956469,0.0842366757000903,0.05085184855116751,0.05879895167966241,0.12679501186705353,16,8,20260716,2000
gap,meadow,128,125,34,combined_attention_effect,0.3036965301267859,0.3128253325621746,0.07092288182478114,0.2578170319985303,0.3488128078973113,16,8,20260716,2000
gap,meadow,128,125,35,combined_attention_effect,0.10730261856866725,0.10265084294587404,0.015199306178514473,0.09840556849464706,0.1175220045816416,16,8,20260716,2000
gap,room,0,0,0,combined_attention_effect,-0.0019764904479578427,0.0,0.0036322919268016994,-0.0033988646656785285,-0.0005434782608695692,16,8,20260716,2000
gap,room,0,0,1,combined_attention_effect,-0.002854349680434588,-0.002173913043478304,0.006196306439828921,-0.006115378938599893,0.0003046568693476174,16,8,20260716,2000
gap,room,0,0,2,combined_attention_effect,-0.0007759029353798376,0.0,0.00605936775297386,-0.003764184185379839,0.0018916745830595925,16,8,20260716,2000
gap,room,0,0,3,combined_attention_effect,-0.0013137834192501218,0.0,0.007749669140645854,-0.004703711709486167,0.0017211515280489557,16,8,20260716,2000
gap,room,0,0,4,combined_attention_effect,-0.0006373607696596574,0.0,0.007285601045449061,-0.004565217391304338,0.0030866657712867356,16,8,20260716,2000
gap,room,0,0,5,combined_attention_effect,-0.0017618966744306402,0.0,0.005788401104775226,-0.003651864567158389,0.00034776138716355906,16,8,20260716,2000
gap,room,0,0,6,combined_attention_effect,-0.003432502449995647,-0.005185961236249271,0.008337761093652961,-0.007194424122073577,0.00019563985182617562,16,8,20260716,2000
gap,room,0,0,7,combined_attention_effect,-0.000378498142932238,-0.002173913043478304,0.00912417248732132,-0.005461321715153794,0.005873514767812223,16,8,20260716,2000
gap,room,0,0,8,combined_attention_effect,-0.0010993202895356374,-6.071532165918825e-18,0.0095564106791595,-0.0068754497491442645,0.004178631699298609,16,8,20260716,2000
gap,room,0,0,9,combined_attention_effect,0.0004207264676076201,0.0,0.011454366078086023,-0.005986089544513441,0.005674335671238198,16,8,20260716,2000
gap,room,0,0,10,combined_attention_effect,0.004835104378416896,0.00808747412008281,0.017801267211158742,-0.004438234452899778,0.01548975286919856,16,8,20260716,2000
gap,room,0,0,11,combined_attention_effect,0.00045814981124494246,1.0408340855860843e-17,0.018118783829171804,-0.009553205603409824,0.009632578299859492,16,8,20260716,2000
gap,room,0,0,12,combined_attention_effect,-0.0025952520065930297,0.0,0.009215838319889062,-0.008312761040279153,0.0025929806181246625,16,8,20260716,2000
gap,room,0,0,13,combined_attention_effect,6.969869894053022e-05,0.0,0.009173139829601488,-0.004812752453427828,0.00547230467816829,16,8,20260716,2000
gap,room,0,0,14,combined_attention_effect,0.002408105538712198,1.734723475976807e-18,0.013983628159141082,-0.005251157027681263,0.010520676880332197,16,8,20260716,2000
gap,room,0,0,15,combined_attention_effect,0.0004673768839910228,0.0,0.010448881417007533,-0.005449910856857352,0.006173231699080425,16,8,20260716,2000
gap,room,0,0,16,combined_attention_effect,0.001521329383931291,1.0408340855860843e-17,0.009458795992428935,-0.0015504807692307576,0.005105163815464434,16,8,20260716,2000
gap,room,0,0,17,combined_attention_effect,-0.008172378176624105,-0.003012048192771075,0.029078657958045595,-0.024415412486064665,0.005032989542160736,16,8,20260716,2000
gap,room,0,0,18,combined_attention_effect,0.0006799210187457431,0.0,0.00846299081957001,-0.0032592588712238905,0.004733286131893463,16,8,20260716,2000
gap,room,0,0,19,combined_attention_effect,0.0005108990307699551,0.005014822134387321,0.009262304395458124,-0.003605145251035199,0.004137954719646297,16,8,20260716,2000
gap,room,0,0,20,combined_attention_effect,-0.0007751623955808966,0.0,0.011315615599444323,-0.00541377080096095,0.00457725862090261,16,8,20260716,2000
gap,room,0,0,21,combined_attention_effect,0.007007120313334285,0.005014822134387337,0.012687288068136127,0.0009449575723843942,0.015071853531432304,16,8,20260716,2000
gap,room,0,0,22,combined_attention_effect,0.005806159931335897,0.0036231884057971106,0.009225679258713957,0.002190348077533869,0.008741919383266173,16,8,20260716,2000
gap,room,0,0,23,combined_attention_effect,0.06011274369905565,0.05389414802065406,0.025780289088036715,0.04467866703915518,0.07527061092779502,16,8,20260716,2000
gap,room,0,0,24,combined_attention_effect,0.21054933094763956,0.20500000000000002,0.05960672357217886,0.17364308047483673,0.24865153025795123,16,8,20260716,2000
gap,room,0,0,25,combined_attention_effect,-0.0010198512997446404,4.7704895589362195e-18,0.009717667045245269,-0.005848840201120388,0.004088786195388548,16,8,20260716,2000
gap,room,0,0,26,combined_attention_effect,0.1696427879472217,0.16605351170568555,0.056979145255118366,0.13169580795710314,0.20621433692978786,16,8,20260716,2000
gap,room,0,0,27,combined_attention_effect,0.0689958609746559,0.06534090909090912,0.026826242318882088,0.05279730792346405,0.08600825108994266,16,8,20260716,2000
gap,room,0,0,28,combined_attention_effect,0.006126077216256538,0.005244755244755252,0.013298073924256797,-0.001277798462423522,0.014576561401370206,16,8,20260716,2000
gap,room,0,0,29,combined_attention_effect,0.036881543276927796,0.0234375,0.03620560106539992,0.016331752559893734,0.06344851649708984,16,8,20260716,2000
gap,room,0,0,30,combined_attention_effect,0.05869942874631806,0.05130693581780536,0.04027533298189145,0.0335061016858672,0.08481804173662613,16,8,20260716,2000
gap,room,0,0,31,combined_attention_effect,0.0857169395048868,0.09035326086956522,0.02729313062445442,0.06700876130068978,0.10192587721013927,16,8,20260716,2000
gap,room,0,0,32,combined_attention_effect,0.002887623020095845,0.0050148221343873246,0.04027418893831077,-0.023145302246440146,0.03148008827110382,16,8,20260716,2000
gap,room,0,0,33,combined_attention_effect,0.004118822582984954,0.01214591567852438,0.04073832713138353,-0.025246271512429027,0.02769709321475625,16,8,20260716,2000
gap,room,0,0,34,combined_attention_effect,0.10316363936749692,0.10999999999999999,0.03225172278237137,0.08092008073553908,0.1231754933164334,16,8,20260716,2000
gap,room,0,0,35,combined_attention_effect,0.10327679224068449,0.10421686746987956,0.022614753106827243,0.09016489347297513,0.11925376399726517,16,8,20260716,2000
gap,room,8,8,0,combined_attention_effect,-0.0002227119279819923,0.0,0.005960932900932345,-0.002180232558139528,0.0015120967741935414,16,8,20260716,2000
gap,room,8,8,1,combined_attention_effect,0.0003501150655141167,0.0,0.0069118009166594975,-0.002791205078666899,0.003411861787427197,16,8,20260716,2000
gap,room,8,8,2,combined_attention_effect,0.00483479820629726,0.006233646298291526,0.00466576650509171,0.0029169650967919153,0.006768137291375235,16,8,20260716,2000
gap,room,8,8,3,combined_attention_effect,0.0024339505416854958,2.5153490401663703e-17,0.008068167070327778,-0.0010965709840412587,0.0060613447888115575,16,8,20260716,2000
gap,room,8,8,4,combined_attention_effect,0.0021432620791371777,0.0,0.007339202751988408,-0.0011023647765874016,0.005543076218065147,16,8,20260716,2000
gap,room,8,8,5,combined_attention_effect,0.0009086259848015769,0.0,0.007438682962277918,-0.0014010267708530872,0.0032707403416961742,16,8,20260716,2000
gap,room,8,8,6,combined_attention_effect,-0.00106235284822572,0.0,0.005391371867034333,-0.0037386441327123946,0.0011531989852634915,16,8,20260716,2000
gap,room,8,8,7,combined_attention_effect,0.0016095544641151712,0.002808988764044925,0.008072799066930527,-0.0018790540600332642,0.005024729425820493,16,8,20260716,2000
gap,room,8,8,8,combined_attention_effect,0.0010760410506953594,0.0,0.0060824411639329575,-0.002002654578078435,0.004528316790863261,16,8,20260716,2000
gap,room,8,8,9,combined_attention_effect,0.0014153314642590346,0.0028089887640449507,0.007711879210878544,-0.0017509037112303173,0.004650115269448783,16,8,20260716,2000
gap,room,8,8,10,combined_attention_effect,0.002668317752769317,0.0028089887640449793,0.005774265457964531,0.0003746120605494003,0.004702021329111784,16,8,20260716,2000
gap,room,8,8,11,combined_attention_effect,0.0020963089601384786,0.0,0.007035435173871032,-0.0006404174573054928,0.005218154788161719,16,8,20260716,2000
gap,room,8,8,12,combined_attention_effect,0.0008396409202437363,0.0,0.007406433127760084,-0.0018376588942344563,0.003646360932237065,16,8,20260716,2000
gap,room,8,8,13,combined_attention_effect,0.002567484620693432,0.0029411764705882535,0.006555639824785943,-0.00046790379101622684,0.005229269501845223,16,8,20260716,2000
gap,room,8,8,14,combined_attention_effect,0.0049636420039292275,0.0028089887640449507,0.011143075983306652,-0.0018583760005718873,0.011745369097696785,16,8,20260716,2000
gap,room,8,8,15,combined_attention_effect,-0.0007667561144081827,0.0,0.009394057540657343,-0.006420838509965749,0.0038284402751990222,16,8,20260716,2000
gap,room,8,8,16,combined_attention_effect,0.0014310084370407787,0.0,0.008633081435953146,-0.002894773350871954,0.005734310289901256,16,8,20260716,2000
gap,room,8,8,17,combined_attention_effect,0.0038753356411835947,0.005617977528089901,0.01182544569582317,-0.003024235735360822,0.010690636558850108,16,8,20260716,2000
gap,room,8,8,18,combined_attention_effect,0.0045676904006055905,0.0028089887640449507,0.008372712199830048,-8.270212556163246e-05,0.009377797800382361,16,8,20260716,2000
gap,room,8,8,19,combined_attention_effect,0.004963734195742099,0.0029411764705882535,0.008848812950883477,0.0002944124393875716,0.010232208665051238,16,8,20260716,2000
gap,room,8,8,20,combined_attention_effect,0.0010235794494554413,3.903127820947816e-17,0.007166527555327216,-0.002639304946099533,0.005263034508627147,16,8,20260716,2000
gap,room,8,8,21,combined_attention_effect,0.004616700670640442,0.006233646298291526,0.012658576107686923,-0.003574439342803743,0.012339653812404762,16,8,20260716,2000
gap,room,8,8,22,combined_attention_effect,0.017570196826897498,0.016491482421167075,0.01028002253364646,0.011739230064546554,0.023798995196858578,16,8,20260716,2000
gap,room,8,8,23,combined_attention_effect,0.06929468337214689,0.0759796113411915,0.025022952921027183,0.05285522442771364,0.08567545784966983,16,8,20260716,2000
gap,room,8,8,24,combined_attention_effect,0.16838739766651697,0.17441860465116277,0.05923465247576474,0.12925932496938208,0.2054001131021004,16,8,20260716,2000
gap,room,8,8,25,combined_attention_effect,0.0043717625954971025,0.007456915598762687,0.01155292632267584,-0.0032131280620987905,0.010121899856385319,16,8,20260716,2000
gap,room,8,8,26,combined_attention_effect,0.09536517853968443,0.08817829457364343,0.03366258383520676,0.07671333843839856,0.11968509070173679,16,8,20260716,2000
gap,room,8,8,27,combined_attention_effect,0.06867770871831548,0.05813953488372097,0.027030267310813552,0.05358295263501181,0.08697864011647989,16,8,20260716,2000
gap,room,8,8,28,combined_attention_effect,-0.0016871409321293656,-0.005617977528089875,0.011812357231265674,-0.007822950978069083,0.005489473403120108,16,8,20260716,2000
gap,room,8,8,29,combined_attention_effect,0.051496642759646105,0.043803759158967844,0.02740679272164696,0.03487433249769131,0.07056757440192538,16,8,20260716,2000
gap,room,8,8,30,combined_attention_effect,0.06489900158002278,0.04291873530180301,0.04316818849753776,0.0382147652938646,0.09376375343442894,16,8,20260716,2000
gap,room,8,8,31,combined_attention_effect,0.13322794644155994,0.12846961740435114,0.040107370508346576,0.10772020437611717,0.15991457094349043,16,8,20260716,2000
gap,room,8,8,32,combined_attention_effect,0.04288038949559919,0.03477034649476232,0.029696234459186947,0.026972956678885125,0.06458015254398053,16,8,20260716,2000
gap,room,8,8,33,combined_attention_effect,0.04788687855195174,0.053890969621306635,0.05373669175559549,0.009588551113951394,0.08064220211044087,16,8,20260716,2000
gap,room,8,8,34,combined_attention_effect,0.154714158789789,0.16204051012753187,0.04599735696161123,0.12391764137076174,0.18522906647668164,16,8,20260716,2000
gap,room,8,8,35,combined_attention_effect,0.09963333664439933,0.09411764705882357,0.0237053714698549,0.0856977820043348,0.11670785047263464,16,8,20260716,2000
gap,room,32,28,0,combined_attention_effect,0.0,0.0,0.0,0.0,0.0,16,8,20260716,2000
gap,room,32,28,1,combined_attention_effect,0.004570362921002756,0.0069457842948099785,0.005587621621192816,0.0014934728288227676,0.007207306792826524,16,8,20260716,2000
gap,room,32,28,2,combined_attention_effect,0.0007575129127134052,1.0408340855860843e-17,0.008976812770501809,-0.0029994072989201178,0.00471544611800576,16,8,20260716,2000
gap,room,32,28,3,combined_attention_effect,0.0035253034798772643,0.002873563218390828,0.006667131360494071,0.0010269736028172983,0.00594819876862704,16,8,20260716,2000
gap,room,32,28,4,combined_attention_effect,0.002361336921052146,1.0408340855860843e-17,0.005901770307555417,9.620887282890981e-05,0.004148195164220172,16,8,20260716,2000
gap,room,32,28,5,combined_attention_effect,0.0011131974391436123,3.859759734048396e-17,0.0077089088323090745,-0.0021384206672925535,0.003833244797606324,16,8,20260716,2000
gap,room,32,28,6,combined_attention_effect,0.0023733955743417507,1.0408340855860843e-17,0.005112809065557902,6.290728771499248e-06,0.004139151681275223,16,8,20260716,2000
gap,room,32,28,7,combined_attention_effect,0.0013570397615729308,0.0,0.011100162641239322,-0.0028883109526967204,0.005539401909214865,16,8,20260716,2000
gap,room,32,28,8,combined_attention_effect,0.0018137235284495141,0.0,0.006753346392913752,-0.00082029335515533,0.004082585726681581,16,8,20260716,2000
gap,room,32,28,9,combined_attention_effect,0.0021136081718590117,0.0,0.008016956803677783,-0.0010657015431280573,0.005342991968579629,16,8,20260716,2000
gap,room,32,28,10,combined_attention_effect,0.003023551557185553,0.002873563218390857,0.006296129529810007,0.00018575174825179752,0.00577927733284665,16,8,20260716,2000
gap,room,32,28,11,combined_attention_effect,0.004527691907655368,0.006298220752637361,0.0082203662338497,1.259640972688716e-05,0.007858131982321288,16,8,20260716,2000
gap,room,32,28,12,combined_attention_effect,0.0006565699344291974,0.0,0.007171714903067913,-0.0022302541532069928,0.00343388173634818,16,8,20260716,2000
gap,room,32,28,13,combined_attention_effect,0.0028039564549705584,0.002873563218390857,0.008550508692083198,-0.00150819023712964,0.0068218288433491165,16,8,20260716,2000
gap,room,32,28,14,combined_attention_effect,4.375909073823679e-05,0.0,0.011224281186193666,-0.00504501836067765,0.005419768455890774,16,8,20260716,2000
gap,room,32,28,15,combined_attention_effect,0.0013560607191445296,1.0408340855860843e-17,0.007736736624354871,-0.0020209108738184485,0.004742156357462176,16,8,20260716,2000
gap,room,32,28,16,combined_attention_effect,0.0036789274998090425,0.0028735632183908583,0.008483259106397616,-3.2418659723946492e-06,0.007379446995376,16,8,20260716,2000
gap,room,32,28,17,combined_attention_effect,0.0010420063970807026,1.8214596497756474e-17,0.008484018922189713,-0.0028434110572018003,0.005601371097611017,16,8,20260716,2000
gap,room,32,28,18,combined_attention_effect,0.0028436494531528037,0.0,0.006794461156080051,-4.276601896275712e-05,0.0055637501050246705,16,8,20260716,2000
gap,room,32,28,19,combined_attention_effect,0.0009472587665386815,5.724587470723463e-17,0.01111261612785861,-0.003841716749120372,0.006334996473849527,16,8,20260716,2000
gap,room,32,28,20,combined_attention_effect,-0.0036702598565833662,-1.3877787807814457e-17,0.009874379620143143,-0.008180775226611068,0.0007239968483295297,16,8,20260716,2000
gap,room,32,28,21,combined_attention_effect,0.000234515336728054,4.5536491244391186e-17,0.010071043428083036,-0.00377274574017531,0.0038827626436898502,16,8,20260716,2000
gap,room,32,28,22,combined_attention_effect,0.00979624261381459,0.010416666666666668,0.009993811867993174,0.004117155721570537,0.015282372935864997,16,8,20260716,2000
gap,room,32,28,23,combined_attention_effect,0.027968327071426574,0.028790893015030947,0.013138018929977329,0.020412073889225633,0.035759053269695446,16,8,20260716,2000
gap,room,32,28,24,combined_attention_effect,0.10465508741719126,0.10221732064081727,0.04271319958460074,0.07832241159101586,0.13306719951208487,16,8,20260716,2000
gap,room,32,28,25,combined_attention_effect,-0.0007760396435636942,0.0,0.008498888269918702,-0.005928358613217757,0.003031681110182522,16,8,20260716,2000
gap,room,32,28,26,combined_attention_effect,0.03704891755570511,0.034246575342465765,0.013471078522657689,0.028316039140895474,0.04571237407502278,16,8,20260716,2000
gap,room,32,28,27,combined_attention_effect,0.045459443356506674,0.04509936330310628,0.014508926341099435,0.03704486848260595,0.054423118174537224,16,8,20260716,2000
gap,room,32,28,28,combined_attention_effect,-0.0028493290666500967,-0.00416666666666665,0.011008438311241597,-0.008875163129124375,0.0035550280199252993,16,8,20260716,2000
gap,room,32,28,29,combined_attention_effect,0.039922318444633405,0.035211267605633784,0.012753182044159461,0.032084572400910366,0.04859915919575843,16,8,20260716,2000
gap,room,32,28,30,combined_attention_effect,0.05010236678796449,0.03750000000000005,0.030344495418122536,0.03108057807569308,0.06996833859800144,16,8,20260716,2000
gap,room,32,28,31,combined_attention_effect,0.16056010253645425,0.11979166666666663,0.09490830988222354,0.10493335334593476,0.22711509041223146,16,8,20260716,2000
gap,room,32,28,32,combined_attention_effect,0.07301054092328464,0.05705827722312516,0.05864040719172811,0.040310955924343174,0.11518757563444985,16,8,20260716,2000
gap,room,32,28,33,combined_attention_effect,0.10393791986733597,0.09374999999999996,0.0747123143951741,0.05589711286733154,0.1547201701874384,16,8,20260716,2000
gap,room,32,28,34,combined_attention_effect,0.26623352322049504,0.2667169723705596,0.08784186694477646,0.20634044519347267,0.322372126791404,16,8,20260716,2000
gap,room,32,28,35,combined_attention_effect,0.10258861376444535,0.09462522259996758,0.02311301933545089,0.08929775185618069,0.11887126810536093,16,8,20260716,2000
gap,room,64,66,0,combined_attention_effect,-0.0019790076441437688,-0.002604166666666663,0.006004704145346496,-0.0050665803973378,0.0007288542578481873,16,8,20260716,2000
gap,room,64,66,1,combined_attention_effect,-0.0018844667597187742,-5.637851296924623e-18,0.005471068520838129,-0.004613833746898258,0.0006510416666666602,16,8,20260716,2000
gap,room,64,66,2,combined_attention_effect,-3.796994058544818e-05,0.0,0.004515788421052003,-0.002300395696635472,0.001936790427162452,16,8,20260716,2000
gap,room,64,66,3,combined_attention_effect,-0.0016051947061214691,0.0,0.003442508303927947,-0.0033974831714485014,0.000204957561728393,16,8,20260716,2000
gap,room,64,66,4,combined_attention_effect,-0.002584435538016674,-0.0054777298850574585,0.007235183882385392,-0.006214816350987719,0.0010292173519981782,16,8,20260716,2000
gap,room,64,66,5,combined_attention_effect,-0.0011118865386540713,0.0,0.004416170671938141,-0.003314874635107541,0.0014339984668313148,16,8,20260716,2000
gap,room,64,66,6,combined_attention_effect,-0.00255464155972688,-1.3010426069826053e-17,0.005102934096120341,-0.0057210402830610895,3.120777215120405e-05,16,8,20260716,2000
gap,room,64,66,7,combined_attention_effect,-0.0010934307724408576,0.0,0.005339556930185663,-0.0036794833501822568,0.0016345301418439649,16,8,20260716,2000
gap,room,64,66,8,combined_attention_effect,-0.001364591640484371,0.0,0.004607622741071403,-0.0034657844722632623,0.0010898973396366207,16,8,20260716,2000
gap,room,64,66,9,combined_attention_effect,-0.0027768750132018388,-0.002659574468085124,0.00642751917277194,-0.0051860309473294825,-8.223092737118572e-05,16,8,20260716,2000
gap,room,64,66,10,combined_attention_effect,-0.002974184024680081,-0.0030864197530864,0.008486029348998881,-0.006744517998774566,0.0010142153555575736,16,8,20260716,2000
gap,room,64,66,11,combined_attention_effect,0.0005617490335199954,8.673617379884035e-19,0.0070032161611289,-0.003091498371497947,0.004694545572146644,16,8,20260716,2000
gap,room,64,66,12,combined_attention_effect,-0.002000597850794353,-3.165870343657673e-17,0.005365974461996665,-0.004691083388545737,0.0007709703947368368,16,8,20260716,2000
gap,room,64,66,13,combined_attention_effect,-0.001060218972238076,0.0,0.005496427393031117,-0.0040406589720925635,0.0022182948964052703,16,8,20260716,2000
gap,room,64,66,14,combined_attention_effect,0.000528973647248205,0.0,0.004875639144683573,-0.0014627268254070495,0.002514627384597785,16,8,20260716,2000
gap,room,64,66,15,combined_attention_effect,-0.00020782962154402304,0.0,0.006583124711603084,-0.003481432360742687,0.0027065777153557936,16,8,20260716,2000
gap,room,64,66,16,combined_attention_effect,-0.00269607658771918,-3.5128150388530344e-17,0.004969194809698197,-0.005362791749406076,-4.6934930210456183e-05,16,8,20260716,2000
gap,room,64,66,17,combined_attention_effect,-0.001067850426824468,0.0,0.004153682220290296,-0.003209125661083262,0.0011272986097224124,16,8,20260716,2000
gap,room,64,66,18,combined_attention_effect,-0.0025019537191423805,-9.107298248878237e-18,0.007388474932194418,-0.007042199092076174,0.0018255254861235925,16,8,20260716,2000
gap,room,64,66,19,combined_attention_effect,-3.282948976616226e-05,0.0,0.004967551242489232,-0.0031645644035592437,0.0029296875,16,8,20260716,2000
gap,room,64,66,20,combined_attention_effect,-0.003810221049691688,-0.005809294871794844,0.007279013115325771,-0.007500848028586248,-0.0004501584557764291,16,8,20260716,2000
gap,room,64,66,21,combined_attention_effect,0.0011215809977868647,5.637851296924623e-18,0.006195865047540641,-0.0010909557628133739,0.0033502613719735737,16,8,20260716,2000
gap,room,64,66,22,combined_attention_effect,0.001454071927735712,0.0026595744680851263,0.008153622818382337,-0.003256328570611007,0.006167674084444872,16,8,20260716,2000
gap,room,64,66,23,combined_attention_effect,0.021564279851457868,0.020253682487724977,0.011439228010175577,0.014144291103831714,0.02871632675716705,16,8,20260716,2000
gap,room,64,66,24,combined_attention_effect,0.06564986646335022,0.06833692528735626,0.02425330058121543,0.049555444697166544,0.08116291260858634,16,8,20260716,2000
gap,room,64,66,25,combined_attention_effect,-0.010805999724651145,-0.011494252873563175,0.0098542908824864,-0.016421363429449408,-0.004863293100493681,16,8,20260716,2000
gap,room,64,66,26,combined_attention_effect,0.02703550235715841,0.025503573749187762,0.0082044974844326,0.02282771550333239,0.03167955985309722,16,8,20260716,2000
gap,room,64,66,27,combined_attention_effect,0.03711059126571423,0.03647214854111401,0.010212213644268357,0.030942884133752756,0.04362931141812144,16,8,20260716,2000
gap,room,64,66,28,combined_attention_effect,-0.006725191163215436,-0.008064516129032223,0.007543962876695829,-0.010819948350624099,-0.0023909339339445055,16,8,20260716,2000
gap,room,64,66,29,combined_attention_effect,0.04251616411122513,0.03745993589743586,0.01750180280397855,0.03278020633454454,0.054962711186690535,16,8,20260716,2000
gap,room,64,66,30,combined_attention_effect,0.04432248862051486,0.03225806451612903,0.024635094072148738,0.029914827504425864,0.061243253520353105,16,8,20260716,2000
gap,room,64,66,31,combined_attention_effect,0.1716708214339412,0.13503774879890185,0.1227756230903161,0.10213786542317427,0.2597514653753287,16,8,20260716,2000
gap,room,64,66,32,combined_attention_effect,0.07484049453864436,0.07024093986459584,0.05068039911568301,0.04570768751025892,0.11120668111928994,16,8,20260716,2000
gap,room,64,66,33,combined_attention_effect,0.09465210520128625,0.09398645957785742,0.0549538603834016,0.057731135002359844,0.13168536380687634,16,8,20260716,2000
gap,room,64,66,34,combined_attention_effect,0.30564191641179095,0.2828822412155746,0.085471762147634,0.24970689503930252,0.36291214145163553,16,8,20260716,2000
gap,room,64,66,35,combined_attention_effect,0.10575775882020477,0.10908488063660474,0.021220576566291477,0.09205380808228893,0.12096510825402297,16,8,20260716,2000
gap,room,128,127,0,combined_attention_effect,0.0016326402952693444,-2.1250362580715887e-17,0.013580728767260313,-0.0043410499288504475,0.008241521534453743,16,8,20260716,2000
gap,room,128,127,1,combined_attention_effect,0.002278359527070871,0.0,0.010920628732852104,-0.0019361759374645748,0.008646990895702221,16,8,20260716,2000
gap,room,128,127,2,combined_attention_effect,0.0013209616623059625,0.0,0.015250506918454832,-0.0043131750122729455,0.009479541430905052,16,8,20260716,2000
gap,room,128,127,3,combined_attention_effect,0.0032446697183384997,2.211772431870429e-17,0.013619174438274456,-0.002527212214301977,0.011048686876179077,16,8,20260716,2000
gap,room,128,127,4,combined_attention_effect,0.0022710836420460484,0.0,0.01358504082703128,-0.003274881078370973,0.009491518946145599,16,8,20260716,2000
gap,room,128,127,5,combined_attention_effect,0.001047628359011328,0.0,0.014316355649868832,-0.003981886385786377,0.00907744630733582,16,8,20260716,2000
gap,room,128,127,6,combined_attention_effect,-0.0005200347311170017,-0.0023364485981308136,0.00879233317565301,-0.004009729011268946,0.004178003113804951,16,8,20260716,2000
gap,room,128,127,7,combined_attention_effect,0.0008620482149262142,0.0,0.011985408178467627,-0.004017857142857111,0.006909545888954164,16,8,20260716,2000
gap,room,128,127,8,combined_attention_effect,0.001047365926167667,-0.002336448598130825,0.013602344853700364,-0.005530387937727876,0.008746330499725749,16,8,20260716,2000
gap,room,128,127,9,combined_attention_effect,0.00012145077383477843,0.0,0.01083989504306766,-0.005630577362213988,0.005824156312437549,16,8,20260716,2000
gap,room,128,127,10,combined_attention_effect,0.0014490402187564968,1.3444106938820255e-17,0.011907713949703755,-0.003630543848810608,0.00839999629104968,16,8,20260716,2000
gap,room,128,127,11,combined_attention_effect,0.003956798141720825,0.0,0.014574347789637617,-0.001632066387221022,0.012703038880149045,16,8,20260716,2000
gap,room,128,127,12,combined_attention_effect,-0.0004991529288135785,-0.0023364485981308357,0.011099056548340962,-0.004662568826148063,0.004451011228354985,16,8,20260716,2000
gap,room,128,127,13,combined_attention_effect,-0.0012377684437603175,0.0,0.0153998911363429,-0.009515474273422747,0.0074057997326761795,16,8,20260716,2000
gap,room,128,127,14,combined_attention_effect,0.0027268478033945867,0.0,0.013613623878102093,-0.004104293604444888,0.011109183931483078,16,8,20260716,2000
gap,room,128,127,15,combined_attention_effect,0.0002095815481769083,0.0,0.0135913778956519,-0.007366176027580652,0.009209280303030285,16,8,20260716,2000
gap,room,128,127,16,combined_attention_effect,-0.0023555820509856386,-1.734723475976807e-18,0.016350625539217692,-0.011817775479981743,0.008832975392554794,16,8,20260716,2000
gap,room,128,127,17,combined_attention_effect,-0.005359436891632291,0.0,0.01713237472832312,-0.012273260727674361,0.0011052244135573467,16,8,20260716,2000
gap,room,128,127,18,combined_attention_effect,0.000397294118213968,-0.0049137681857596704,0.011724813572423163,-0.005257484971380417,0.006709735455354592,16,8,20260716,2000
gap,room,128,127,19,combined_attention_effect,-0.004295879314371169,-0.0054228683512172445,0.011605779083808464,-0.010244070947088657,0.00045297731692797255,16,8,20260716,2000
gap,room,128,127,20,combined_attention_effect,-0.005082111189972203,-0.002840909090909116,0.01591500114747614,-0.013192855769114014,0.0028990002768843177,16,8,20260716,2000
gap,room,128,127,21,combined_attention_effect,-0.001236369473439728,-3.122502256758253e-17,0.01327030934266669,-0.007801488733947388,0.0056859901326718094,16,8,20260716,2000
gap,room,128,127,22,combined_attention_effect,0.004770454609221598,0.005422868351217203,0.013062627015652594,-0.002219366137042463,0.012238429648622411,16,8,20260716,2000
gap,room,128,127,23,combined_attention_effect,0.0110918669710762,0.011854657687990959,0.010377543050097368,0.006690982433388226,0.015008972508972516,16,8,20260716,2000
gap,room,128,127,24,combined_attention_effect,0.06456035245169253,0.05903426791277261,0.03154389127011443,0.045088150132483566,0.08502458946384178,16,8,20260716,2000
gap,room,128,127,25,combined_attention_effect,-0.006116780786260605,-0.0076318742985409475,0.011421178125479627,-0.011742018145550778,-0.00010229074371889085,16,8,20260716,2000
