layer,head,source_position,value_field,mean,median,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
24,0,3,combined_causal_effect,0.0015203289124824466,0.0024038461538461453,-0.002711084544983993,0.005201406136040134,16,8,20260715,2000
24,0,4,combined_causal_effect,0.0027407969648160072,0.0024038461538461453,-0.0028263421205378227,0.007788029722434279,16,8,20260715,2000
24,0,5,combined_causal_effect,0.0011137662735869408,4.336808689942018e-18,-0.0022829793974707274,0.0047364324039468764,16,8,20260715,2000
24,0,6,combined_causal_effect,0.0022169361435665797,0.0024038461538461453,-0.0022275454957180483,0.006623935394315835,16,8,20260715,2000
24,0,7,combined_causal_effect,0.0034973895004506554,0.0,-0.00033280106592377217,0.00848997828335013,16,8,20260715,2000
24,0,8,combined_causal_effect,0.00011374274638949915,0.0,-0.005061380987671743,0.004479521463369293,16,8,20260715,2000
24,0,9,combined_causal_effect,0.0026594720397410863,0.002840909090909091,-0.0018652960209520843,0.006183210096826527,16,8,20260715,2000
24,1,0,combined_causal_effect,0.0018258756641908863,0.002840909090909091,-0.0029491930171277932,0.006571783685064933,16,8,20260715,2000
24,1,1,combined_causal_effect,0.0020202848562243985,0.0024038461538461453,-0.0021041295787770664,0.005032048847342718,16,8,20260715,2000
24,1,10,combined_causal_effect,0.0006523841880519955,0.0,-0.001823008661684776,0.002910127863947043,16,8,20260715,2000
24,1,2,combined_causal_effect,0.004386550158633054,0.002840909090909091,0.0018115942028985542,0.006713286072775666,16,8,20260715,2000
24,1,3,combined_causal_effect,0.0008499538285564197,0.0024038461538461496,-0.0030222318817194308,0.004424341967325544,16,8,20260715,2000
24,1,4,combined_causal_effect,0.0023864442862445816,4.336808689942018e-18,-0.0015869610659606007,0.005417764979585618,16,8,20260715,2000
24,1,5,combined_causal_effect,0.002271762884536672,0.0,-0.0022510270915821625,0.006160226379827606,16,8,20260715,2000
24,1,6,combined_causal_effect,0.001997606843566771,0.002840909090909091,-0.002169178929536924,0.005564664485811011,16,8,20260715,2000
24,1,7,combined_causal_effect,0.0007835536865788297,0.0,-0.004569643445322791,0.005143738509231723,16,8,20260715,2000
24,1,8,combined_causal_effect,0.00043300212084383915,0.0,-0.003526739412832018,0.003960077537767195,16,8,20260715,2000
24,1,9,combined_causal_effect,0.00043826197715873735,0.0,-0.003497694525526555,0.003694838510238019,16,8,20260715,2000
24,10,0,combined_causal_effect,0.000481220150549642,0.0,-0.0035118102006688958,0.004263470508886951,16,8,20260715,2000
24,10,1,combined_causal_effect,0.0019424068345603692,0.002403846153846161,-0.0011635853955826718,0.004617617401563564,16,8,20260715,2000
24,10,10,combined_causal_effect,0.0031625076151312907,0.004807692307692299,-0.0014899090169348313,0.0073522234501682045,16,8,20260715,2000
24,10,2,combined_causal_effect,0.0021133770561440474,0.0024038461538461453,-0.002798238374960174,0.006074377388915425,16,8,20260715,2000
24,10,3,combined_causal_effect,-9.103209833099358e-05,0.0,-0.004152148823493083,0.0037685808740959108,16,8,20260715,2000
24,10,4,combined_causal_effect,0.0004310537748058231,0.0,-0.0033351405727424766,0.0036860035392787256,16,8,20260715,2000
24,10,5,combined_causal_effect,0.0017786448153295962,4.336808689942018e-18,-0.0005289208074534151,0.0038906406093906117,16,8,20260715,2000
24,10,6,combined_causal_effect,0.0006334117089912071,0.0,-0.003384428524374176,0.004052606213167618,16,8,20260715,2000
24,10,7,combined_causal_effect,-0.0006625144563344369,0.0,-0.004732283451192549,0.0030353156453487547,16,8,20260715,2000
24,10,8,combined_causal_effect,0.0017780777313746135,0.0,-0.002468051554042256,0.005702908751885229,16,8,20260715,2000
24,10,9,combined_causal_effect,0.0013867910289466086,0.0,-0.0029535478108847664,0.005230979674763638,16,8,20260715,2000
24,11,0,combined_causal_effect,0.0005929630272381711,0.0,-0.003231842885375489,0.00432355638730049,16,8,20260715,2000
24,11,1,combined_causal_effect,0.002318912858656755,6.938893903907228e-18,-0.0007895528596742933,0.005106417378211757,16,8,20260715,2000
24,11,10,combined_causal_effect,0.002193320719135936,0.0,-0.0017648647774327155,0.0059509125385484056,16,8,20260715,2000
24,11,2,combined_causal_effect,0.003502545065894254,0.002840909090909116,0.0001811594202898635,0.008238569910614744,16,8,20260715,2000
24,11,3,combined_causal_effect,0.0023419641393506987,0.0,-0.0022905644316396057,0.006402779555252732,16,8,20260715,2000
24,11,4,combined_causal_effect,0.0024505023961545686,0.0,-0.0005397727272727252,0.0052261483987027435,16,8,20260715,2000
24,11,5,combined_causal_effect,0.0031874774921690843,4.336808689942018e-18,0.0001739166064913397,0.005847753131384935,16,8,20260715,2000
24,11,6,combined_causal_effect,0.0011339611475481067,0.0,-0.0030253079121964964,0.0051014450902358505,16,8,20260715,2000
24,11,7,combined_causal_effect,0.0003136777737660962,0.0,-0.004186084692028977,0.0044578737046468055,16,8,20260715,2000
24,11,8,combined_causal_effect,0.0007629546058533826,0.0,-0.0027420923766134737,0.004255001678575057,16,8,20260715,2000
24,11,9,combined_causal_effect,0.0002601159024372308,0.0,-0.0023788486408006628,0.0031086080854550173,16,8,20260715,2000
24,12,0,combined_causal_effect,5.213084017432367e-05,0.0,-0.0035523715415019513,0.003076436923583659,16,8,20260715,2000
24,12,1,combined_causal_effect,0.0009775618403335842,0.0,-0.00461585968379445,0.006226276271283049,16,8,20260715,2000
24,12,10,combined_causal_effect,0.001344235474670261,0.0,-0.00298599498327759,0.005837630722990777,16,8,20260715,2000
24,12,2,combined_causal_effect,0.0013100575834971272,0.0,-0.0022373303949050705,0.003975921219142569,16,8,20260715,2000
24,12,3,combined_causal_effect,0.0032446198509398345,0.0024038461538461453,0.00017680462653289617,0.006061250796305145,16,8,20260715,2000
24,12,4,combined_causal_effect,0.0019208410489022047,0.0,-0.0009738090826745755,0.004624819588478569,16,8,20260715,2000
24,12,5,combined_causal_effect,0.00039742254959441965,0.0,-0.004382971012942574,0.0046033773737557656,16,8,20260715,2000
24,12,6,combined_causal_effect,-0.00034670192737243556,0.0,-0.005366463321170051,0.0034601217021966507,16,8,20260715,2000
24,12,7,combined_causal_effect,-0.0001746034762339072,0.0,-0.004156317697248387,0.003969592454646799,16,8,20260715,2000
24,12,8,combined_causal_effect,0.0019350575834971295,2.6020852139652106e-18,-0.0005722822771800732,0.0039471765822097485,16,8,20260715,2000
24,12,9,combined_causal_effect,0.0015269406218835755,0.005244755244755236,-0.003400653524464658,0.00540581225975657,16,8,20260715,2000
24,13,0,combined_causal_effect,0.003123570781355449,0.004577759197324406,-0.0012622313114738016,0.006598235160923408,16,8,20260715,2000
24,13,1,combined_causal_effect,0.0017073918515895664,0.0,-0.002641317581874648,0.005667965320369939,16,8,20260715,2000
24,13,10,combined_causal_effect,0.0004745790900702735,0.0024038461538461453,-0.004428205847945353,0.005018279940113994,16,8,20260715,2000
24,13,2,combined_causal_effect,0.005015944766284439,0.0052447552447552614,0.0018028846153846077,0.009475875686813181,16,8,20260715,2000
24,13,3,combined_causal_effect,0.0011459252943668862,0.0,-0.0016274228488902319,0.003833671781417236,16,8,20260715,2000
24,13,4,combined_causal_effect,0.003270428960990118,0.005681818181818207,-0.0018062897588377222,0.00799181106892931,16,8,20260715,2000
24,13,5,combined_causal_effect,0.0030300775431570367,0.0024038461538461496,-0.0013400511011437,0.007387501594872522,16,8,20260715,2000
24,13,6,combined_causal_effect,0.0009902972953306109,0.0,-0.003483319952239788,0.005131688381895821,16,8,20260715,2000
24,13,7,combined_causal_effect,0.002765173347038851,0.005244755244755236,-0.0006437652021891096,0.006208496195533334,16,8,20260715,2000
24,13,8,combined_causal_effect,0.001310057583497129,0.0,-0.0023014142602584644,0.0039268948104037955,16,8,20260715,2000
24,13,9,combined_causal_effect,0.0013073409274177096,0.002840909090909091,-0.003888062623783515,0.0066684370076991175,16,8,20260715,2000
24,14,0,combined_causal_effect,0.003007800568778172,0.002840909090909091,-9.66556088838653e-05,0.005957981223284963,16,8,20260715,2000
24,14,1,combined_causal_effect,0.0029434928196857752,0.005244755244755236,-0.002733510996159495,0.007824020664461905,16,8,20260715,2000
24,14,10,combined_causal_effect,0.002327973827808085,0.005681818181818207,-0.002085221864582429,0.005976442963773236,16,8,20260715,2000
24,14,2,combined_causal_effect,0.002539573256459142,4.336808689942018e-18,-0.0023483123252999163,0.006408418688653749,16,8,20260715,2000
24,14,3,combined_causal_effect,0.00296809542496093,2.6020852139652106e-18,-0.0009783697394091396,0.007165513006778878,16,8,20260715,2000
24,14,4,combined_causal_effect,0.0013671705911896313,0.0,-0.0033584228837285853,0.005698723519205083,16,8,20260715,2000
24,14,5,combined_causal_effect,-8.458790982567753e-05,0.0,-0.0041856317934782575,0.00356022823276136,16,8,20260715,2000
24,14,6,combined_causal_effect,0.002834583894366504,0.0024038461538461453,-0.0008902295055487996,0.006664043327596318,16,8,20260715,2000
24,14,7,combined_causal_effect,0.0007559462736113657,0.0,-0.0032532216452986922,0.0043434956700962295,16,8,20260715,2000
24,14,8,combined_causal_effect,7.594013844218391e-05,0.0,-0.0035067936797833653,0.003523675883222768,16,8,20260715,2000
24,14,9,combined_causal_effect,0.001763667322942464,0.0,-0.002399845529993846,0.005502621587204478,16,8,20260715,2000
24,15,0,combined_causal_effect,0.0011135694016128834,0.0,-0.0027790847626105574,0.004774994593269035,16,8,20260715,2000
24,15,1,combined_causal_effect,-0.00010740996933047557,0.0,-0.0030330421771784986,0.0024413003782929113,16,8,20260715,2000
24,15,10,combined_causal_effect,0.0020881865537117003,0.002840909090909091,-0.0012553524374176517,0.005021217555471417,16,8,20260715,2000
24,15,2,combined_causal_effect,0.0014344419167788731,1.2576745200831851e-17,-0.0028814295419254637,0.005496905438311689,16,8,20260715,2000
24,15,3,combined_causal_effect,0.0021866826567934006,0.0,-0.002093552724980945,0.006685303678064123,16,8,20260715,2000
24,15,4,combined_causal_effect,0.0007118508762550928,0.0,-0.004801381617702953,0.005668768109836734,16,8,20260715,2000
24,15,5,combined_causal_effect,0.0017491098695263162,0.0,-0.002105687563565953,0.004640211614167217,16,8,20260715,2000
24,15,6,combined_causal_effect,0.0021133770561440534,0.002403846153846148,-0.002663877547834384,0.006154892460163641,16,8,20260715,2000
24,15,7,combined_causal_effect,0.0013867940270834477,0.0024038461538461453,-0.0029402138834842503,0.00531095410613484,16,8,20260715,2000
24,15,8,combined_causal_effect,0.0005882070827722999,0.0,-0.00507958074534161,0.005457555352256424,16,8,20260715,2000
24,15,9,combined_causal_effect,0.0013915793226275661,2.6020852139652106e-18,-0.0018862399093037157,0.003928880958944141,16,8,20260715,2000
24,16,0,combined_causal_effect,0.001911392389994981,0.002403846153846148,-0.003037777987877885,0.006726578614815148,16,8,20260715,2000
24,16,1,combined_causal_effect,0.0017496770113998442,0.0,-0.0030364140360319026,0.005800899185800873,16,8,20260715,2000
24,16,10,combined_causal_effect,0.0018915352663695238,0.0,-0.0011203185967112535,0.004863031591653374,16,8,20260715,2000
24,16,2,combined_causal_effect,0.023802472890110813,0.02173913043478263,0.012664538022218758,0.03492836731882248,16,8,20260715,2000
24,16,3,combined_causal_effect,0.0030649429275489254,0.004577759197324406,0.00015063429550522025,0.005678143777739848,16,8,20260715,2000
24,16,4,combined_causal_effect,0.003110318011474951,0.005852957283680201,-0.0015233709975772678,0.0066753555342443024,16,8,20260715,2000
24,16,5,combined_causal_effect,-0.0002099831773724362,0.0,-0.004053791451698207,0.003120257969614626,16,8,20260715,2000
24,16,6,combined_causal_effect,0.001914602607537392,0.0,-0.0015586474214191561,0.0059783966033966065,16,8,20260715,2000
24,16,7,combined_causal_effect,0.0005295822271026128,0.0,-0.004248359359729933,0.005468085151657677,16,8,20260715,2000
24,16,8,combined_causal_effect,0.0020241547967431153,2.6020852139652106e-18,-0.0016565168866459403,0.005317096251517949,16,8,20260715,2000
24,16,9,combined_causal_effect,0.0031010338174081464,0.002840909090909091,-0.000927827694819826,0.006824376050656165,16,8,20260715,2000
24,17,0,combined_causal_effect,0.00032666014918053234,0.0,-0.0039037757843379444,0.004463580541684305,16,8,20260715,2000
24,17,1,combined_causal_effect,0.0025764678037116986,0.0024038461538461496,-0.0006437645377440714,0.0054628635990961035,16,8,20260715,2000
24,17,10,combined_causal_effect,0.0008217763334971275,0.0,-0.0026908585251508607,0.0035455382289048417,16,8,20260715,2000
24,17,2,combined_causal_effect,0.002550146073587664,0.002403846153846154,-0.0024719909634356835,0.007079880415932508,16,8,20260715,2000
24,17,3,combined_causal_effect,0.0025703908869690187,2.6020852139652106e-18,-0.0011961043549551078,0.006212356544143524,16,8,20260715,2000
24,17,4,combined_causal_effect,0.001211561480415428,0.0,-0.0022437853515765746,0.004043975122327252,16,8,20260715,2000
24,17,5,combined_causal_effect,0.0021505917669341745,2.6020852139652106e-18,-0.0013907820200067104,0.006395545183083237,16,8,20260715,2000
24,17,6,combined_causal_effect,0.003020308383421844,4.336808689942018e-18,0.0008017101464681632,0.005329416206910561,16,8,20260715,2000
24,17,7,combined_causal_effect,0.0013779592809844278,0.0,-0.0017610960144927505,0.004339146855578063,16,8,20260715,2000
24,17,8,combined_causal_effect,0.0018451890620729062,0.0024038461538461453,-0.002394019985220372,0.005317557894322147,16,8,20260715,2000
24,17,9,combined_causal_effect,0.0015238800488460815,0.0024038461538461453,-0.001884284420289853,0.005298988771645012,16,8,20260715,2000
24,18,0,combined_causal_effect,0.0017705022572590636,2.6020852139652106e-18,-0.002029131138336298,0.00483596489138698,16,8,20260715,2000
24,18,1,combined_causal_effect,0.0020426146557301636,0.0,-0.0026358313689540795,0.0065640601486430476,16,8,20260715,2000
24,18,10,combined_causal_effect,0.0001494927174275046,0.0,-0.004830019504951571,0.004616769100464747,16,8,20260715,2000
24,18,2,combined_causal_effect,0.001168766412482442,0.0,-0.002283069681677018,0.004631326553880892,16,8,20260715,2000
24,18,3,combined_causal_effect,0.0022839004292808675,0.0,-0.0008884230579203418,0.005502536412862507,16,8,20260715,2000
24,18,4,combined_causal_effect,0.0021014656765336137,0.002403846153846154,-0.0008169157608695632,0.0047509782591728875,16,8,20260715,2000
24,18,5,combined_causal_effect,0.002402739810690233,0.002403846153846154,-0.002156562511559856,0.007180192940898816,16,8,20260715,2000
24,18,6,combined_causal_effect,0.004383339941090645,0.005681818181818207,0.00033663098540407597,0.008033982535898562,16,8,20260715,2000
24,18,7,combined_causal_effect,0.002321138893491489,0.002840909090909091,-0.0028074185000348363,0.007352857515225735,16,8,20260715,2000
24,18,8,combined_causal_effect,0.0038478601914444465,0.002840909090909116,0.0011915613060567414,0.0060180882692259605,16,8,20260715,2000
24,18,9,combined_causal_effect,0.0028633285312993266,2.6020852139652106e-18,-0.0008086614472483999,0.006865334129485835,16,8,20260715,2000
24,19,0,combined_causal_effect,0.0009670521407994413,0.0,-0.0032930328419036614,0.004605311018702347,16,8,20260715,2000
24,19,1,combined_causal_effect,0.0022988295698975346,0.0,-0.0028992882117882114,0.007133832205859438,16,8,20260715,2000
24,19,10,combined_causal_effect,0.004989026543208623,0.005681818181818207,0.0010490652350367035,0.008671777520520835,16,8,20260715,2000
24,19,2,combined_causal_effect,0.009003437177863827,0.010681818181818212,0.005388870442198992,0.013038423060782183,16,8,20260715,2000
24,19,3,combined_causal_effect,0.0025785144443473402,0.0024038461538461453,-0.0015759399115377376,0.005830730187395977,16,8,20260715,2000
24,19,4,combined_causal_effect,0.0019280462531182853,0.002403846153846154,-0.0020603804794275885,0.00562840160428885,16,8,20260715,2000
24,19,5,combined_causal_effect,0.0020267187522622337,0.0024038461538461453,-0.002424392466681863,0.006443002197078277,16,8,20260715,2000
24,19,6,combined_causal_effect,0.004609733338677647,0.002840909090909091,0.00236893673431946,0.006612948376917465,16,8,20260715,2000
24,19,7,combined_causal_effect,0.000438629248921374,0.0,-0.0035263834543513535,0.0043350176205135494,16,8,20260715,2000
24,19,8,combined_causal_effect,0.0025782397536874687,0.0024038461538461496,-0.0012845931774158248,0.00634944182787048,16,8,20260715,2000
24,19,9,combined_causal_effect,0.004310157632004804,0.002403846153846154,0.0018725129024001195,0.007004540075887966,16,8,20260715,2000
24,2,0,combined_causal_effect,0.0019637992222931145,2.6020852139652106e-18,-0.0008810767082358838,0.004543717913019666,16,8,20260715,2000
24,2,1,combined_causal_effect,0.002476459852652804,0.0024038461538461496,-0.0011615954428155057,0.004835871406158586,16,8,20260715,2000
24,2,10,combined_causal_effect,-0.0019534745146158137,0.0,-0.005409549689440992,0.0013111888111888164,16,8,20260715,2000
24,2,2,combined_causal_effect,0.0037048706508645488,0.0024038461538461496,0.00055042263058773,0.007094483907187762,16,8,20260715,2000
24,2,3,combined_causal_effect,0.0003950554660493581,0.0,-0.002218030423395276,0.0028462092368170926,16,8,20260715,2000
24,2,4,combined_causal_effect,0.000798111139994987,0.0,-0.005434434129799832,0.005990499724760137,16,8,20260715,2000
24,2,5,combined_causal_effect,-0.0006042568724273771,0.0,-0.005644851205712167,0.003363908850665657,16,8,20260715,2000
24,2,6,combined_causal_effect,0.0029128984140913655,0.0024038461538461453,-0.002039345051229541,0.007299455434369394,16,8,20260715,2000
24,2,7,combined_causal_effect,0.0018801984933119547,0.0,-0.0009830654138292224,0.00475452755040476,16,8,20260715,2000
24,2,8,combined_causal_effect,0.0007953209614235564,0.0,-0.0035820137354297004,0.004549204362895263,16,8,20260715,2000
24,2,9,combined_causal_effect,0.0018130901607505022,0.0,-0.0022299937383162593,0.005554436563442005,16,8,20260715,2000
24,20,0,combined_causal_effect,0.0018113182107747344,0.002403846153846148,-0.0025735460191981946,0.005403072810341833,16,8,20260715,2000
24,20,1,combined_causal_effect,0.0023346118901506267,0.004807692307692308,-0.0020378008540372604,0.005897889125440985,16,8,20260715,2000
24,20,10,combined_causal_effect,7.352322790707362e-05,0.0,-0.0030474070193818653,0.0027963075412779106,16,8,20260715,2000
24,20,2,combined_causal_effect,0.0015301010703544756,0.0,-0.004670207509881416,0.0077837474084650245,16,8,20260715,2000
24,20,3,combined_causal_effect,0.0023599256841464814,0.0,-0.00048243046295854954,0.005217428801500137,16,8,20260715,2000
24,20,4,combined_causal_effect,0.0006941052041255882,0.0,-0.0026739615683229754,0.004167309140135228,16,8,20260715,2000
24,20,5,combined_causal_effect,0.0022579489690563058,0.0024038461538461453,-0.0028184861093955823,0.007811794827398593,16,8,20260715,2000
24,20,6,combined_causal_effect,0.0017928290007094376,0.0,-0.0002717391304347816,0.003933566433566438,16,8,20260715,2000
24,20,7,combined_causal_effect,-0.00012694959026480547,0.0,-0.0034349617773530836,0.0027322796089779802,16,8,20260715,2000
24,20,8,combined_causal_effect,0.0028835866352850087,0.0024038461538461453,-0.0006540967100155186,0.006187334093669022,16,8,20260715,2000
24,20,9,combined_causal_effect,0.002939353786164947,0.0,-0.000614135581357047,0.00655932633792238,16,8,20260715,2000
24,21,0,combined_causal_effect,0.0015033545485311852,0.0,-0.0019244483861926046,0.004681638136546425,16,8,20260715,2000
24,21,1,combined_causal_effect,0.00113587714437104,0.0,-0.0028490586837840413,0.004539784459697642,16,8,20260715,2000
24,21,10,combined_causal_effect,0.00046666269713349325,0.0,-0.003211179689493762,0.00318110226081104,16,8,20260715,2000
24,21,2,combined_causal_effect,0.0016802928170136116,0.0,-0.0022762344284676874,0.005121869639195053,16,8,20260715,2000
24,21,3,combined_causal_effect,0.0015751556534525353,0.0,-0.0023136701946124363,0.004887205468897042,16,8,20260715,2000
24,21,4,combined_causal_effect,0.0013037867929172262,0.0,-0.002690176218708829,0.004883714564421085,16,8,20260715,2000
24,21,5,combined_causal_effect,0.0008363337869132822,2.6020852139652106e-18,-0.0035883828574025506,0.00462834159862422,16,8,20260715,2000
24,21,6,combined_causal_effect,0.004045056563912559,0.005244755244755236,0.0017010913113155064,0.006044889520674451,16,8,20260715,2000
24,21,7,combined_causal_effect,0.00020153527609984278,0.0,-0.004156323354187485,0.004149056906212558,16,8,20260715,2000
24,21,8,combined_causal_effect,0.003103115805395712,6.938893903907228e-18,-0.00133095133746448,0.007200404386379944,16,8,20260715,2000
24,21,9,combined_causal_effect,0.0009197082928421346,0.0,-0.003630550948146035,0.005130751364054141,16,8,20260715,2000
24,22,0,combined_causal_effect,0.0017385694016128846,0.0,-0.0019065287068004337,0.005008206524001363,16,8,20260715,2000
24,22,1,combined_causal_effect,5.9918003192471845e-06,0.0,-0.003638540637351776,0.0031694367113864375,16,8,20260715,2000
24,22,10,combined_causal_effect,0.0004830729173480632,0.0,-0.004670654508235131,0.004618882476900827,16,8,20260715,2000
24,22,2,combined_causal_effect,0.00386483455539571,4.336808689942018e-18,0.0007458068439766951,0.007410735235195428,16,8,20260715,2000
24,22,3,combined_causal_effect,0.0021496015879528176,0.005244755244755236,-0.0038472493694427603,0.007486912015215446,16,8,20260715,2000
24,22,4,combined_causal_effect,0.0014895082838357304,0.0,-0.0017119565217391304,0.004339410589410592,16,8,20260715,2000
24,22,5,combined_causal_effect,0.0009815433660542387,0.0,-0.0028780238104286968,0.004282853412439006,16,8,20260715,2000
24,22,6,combined_causal_effect,0.00017074100039453653,0.0,-0.0024956536330517335,0.0028256732864621794,16,8,20260715,2000
24,22,7,combined_causal_effect,0.00221890490759786,4.336808689942018e-18,-0.0014183137952625598,0.005148559719814758,16,8,20260715,2000
24,22,8,combined_causal_effect,0.0021263564334216556,0.005244755244755236,-0.003144762845849793,0.006904610335316855,16,8,20260715,2000
24,22,9,combined_causal_effect,0.004352551661659017,0.0028409090909090953,0.00043426587981165667,0.008050719223829626,16,8,20260715,2000
24,23,0,combined_causal_effect,0.000827984006482651,0.0,-0.003339343888957499,0.005265824507523705,16,8,20260715,2000
24,23,1,combined_causal_effect,0.0018128962869132848,0.0,-0.002775821080792996,0.0057870066118156935,16,8,20260715,2000
24,23,10,combined_causal_effect,0.001339025445345421,0.0,-0.003019920183982684,0.00527573174457714,16,8,20260715,2000
24,23,2,combined_causal_effect,0.0031290672656202694,2.949029909160572e-17,-0.0003979820777335187,0.00633517931616575,16,8,20260715,2000
24,23,3,combined_causal_effect,0.0015159666540461463,0.0,-0.0019082498117824085,0.0046815693753001495,16,8,20260715,2000
24,23,4,combined_causal_effect,0.0030889316200158772,0.0,-0.002109452147682346,0.00819836796189558,16,8,20260715,2000
24,23,5,combined_causal_effect,0.0012321795618330939,0.0,-0.0017937047101449259,0.003970473876214358,16,8,20260715,2000
24,23,6,combined_causal_effect,0.001211128092921575,4.336808689942018e-18,-0.002874935300207027,0.004835234964311051,16,8,20260715,2000
24,23,7,combined_causal_effect,0.002521834936578833,2.6020852139652106e-18,-0.0007545398987253372,0.0054768744057147765,16,8,20260715,2000
24,23,8,combined_causal_effect,0.0012344055966678306,0.0,-0.003866647753005588,0.005905668606755568,16,8,20260715,2000
24,23,9,combined_causal_effect,0.0009480766636018097,0.0,-0.0031340579710144906,0.0046971053013360785,16,8,20260715,2000
24,24,0,combined_causal_effect,0.00235992568414648,0.0,-0.0006111730766941287,0.005232356524815756,16,8,20260715,2000
24,24,1,combined_causal_effect,0.0019038169158794344,0.0024038461538461666,-0.002801759267448103,0.00603664972076116,16,8,20260715,2000
24,24,10,combined_causal_effect,-0.0019080934344161142,0.0,-0.006272399380129207,0.0016413590563280338,16,8,20260715,2000
24,24,2,combined_causal_effect,-0.0031756218779038373,-3.729655473350135e-17,-0.007966565248146734,0.0015311454849498349,16,8,20260715,2000
24,24,3,combined_causal_effect,0.002568344246333378,4.336808689942018e-18,-0.001177536231884054,0.006377437100942523,16,8,20260715,2000
24,24,4,combined_causal_effect,0.0002613237086762982,0.0,-0.002843187496465602,0.0030083395975825105,16,8,20260715,2000
24,24,5,combined_causal_effect,0.0004948401921927898,0.0,-0.004146594874399407,0.003963965326569275,16,8,20260715,2000
24,24,6,combined_causal_effect,0.0011222571027278976,0.0,-0.0025295877130116304,0.004265431675366925,16,8,20260715,2000
24,24,7,combined_causal_effect,0.001156434993901028,0.0,-0.0034556828474966994,0.0061344772188861784,16,8,20260715,2000
24,24,8,combined_causal_effect,0.0015588924782219714,0.0,-0.0019748447699661467,0.004505769122563746,16,8,20260715,2000
24,24,9,combined_causal_effect,0.0010309692019991074,0.0,-0.0028161062217620506,0.003892679823675372,16,8,20260715,2000
24,25,0,combined_causal_effect,0.0003755158451150272,0.0,-0.003214374224054932,0.003063947276116087,16,8,20260715,2000
24,25,1,combined_causal_effect,0.002897403548902204,0.002403846153846154,-0.00033028139918865433,0.005897249662033653,16,8,20260715,2000
24,25,10,combined_causal_effect,0.0014187428852850104,0.0024038461538461583,-0.002075528645098107,0.004746761426130491,16,8,20260715,2000
24,25,2,combined_causal_effect,0.0029994507883475442,0.002840909090909091,-0.0003851752513224953,0.006435432363633527,16,8,20260715,2000
24,25,3,combined_causal_effect,0.0025789772953495787,0.0052447552447552614,-0.0012299430641821872,0.006240122394589097,16,8,20260715,2000
24,25,4,combined_causal_effect,0.003916257204986171,0.005415894346617212,-0.0005532104331356899,0.007981618431309094,16,8,20260715,2000
24,25,5,combined_causal_effect,0.0015749617796153156,0.0024038461538461453,-0.002642071187417652,0.005266023216197303,16,8,20260715,2000
24,25,6,combined_causal_effect,0.001506144727102614,0.0,-0.0033224225955204127,0.005905503824470376,16,8,20260715,2000
24,25,7,combined_causal_effect,0.00035469059925582027,0.0,-0.0037321935876623333,0.003926666630470977,16,8,20260715,2000
24,25,8,combined_causal_effect,0.0010494450635415349,0.0,-0.002625110750323032,0.004688808700357627,16,8,20260715,2000
24,25,9,combined_causal_effect,0.0010772492905645142,4.336808689942018e-18,-0.0026052834733201534,0.004329060884767414,16,8,20260715,2000
24,26,0,combined_causal_effect,0.0008363337869132816,0.0,-0.0035157225014541466,0.004542309670260329,16,8,20260715,2000
24,26,1,combined_causal_effect,0.0013034165230177562,0.0,-0.0028224770021645033,0.00475145800961632,16,8,20260715,2000
24,26,10,combined_causal_effect,0.003550134253433182,4.336808689942018e-18,-0.0002031151805056274,0.007299370432505462,16,8,20260715,2000
24,26,2,combined_causal_effect,0.12267034798894576,0.09910714285714282,0.07870486256270903,0.1716087186591265,16,8,20260715,2000
24,26,3,combined_causal_effect,0.0025123434656403524,0.0045777591973244144,-0.0007069417781014231,0.005430810680419851,16,8,20260715,2000
24,26,4,combined_causal_effect,0.004365876311870203,0.005852957283680182,-0.002325556406226921,0.010198787643815706,16,8,20260715,2000
24,26,5,combined_causal_effect,0.0016944829986671262,0.0,-0.003395519392292492,0.006539164696945273,16,8,20260715,2000
24,26,6,combined_causal_effect,0.004458994926056787,0.005244755244755236,-0.00038204553307277485,0.008970669512734598,16,8,20260715,2000
24,26,7,combined_causal_effect,0.002968095424960928,0.0,-0.0008310328854236847,0.0071296743351811345,16,8,20260715,2000
24,26,8,combined_causal_effect,0.002745263456205048,0.0024038461538461453,-0.0019325035599876837,0.006865102233822362,16,8,20260715,2000
24,26,9,combined_causal_effect,0.005491098353884414,0.006464097496706192,0.0002740355999361012,0.011089922705848432,16,8,20260715,2000
24,27,0,combined_causal_effect,0.0040618370540266005,0.005244755244755236,0.0005489587425790065,0.007831759418216904,16,8,20260715,2000
24,27,1,combined_causal_effect,0.0022977173428980666,0.0,-0.00041185471155350505,0.004901207602638334,16,8,20260715,2000
24,27,10,combined_causal_effect,0.0007439013099699363,0.0,-0.004400232919254638,0.00494965258789578,16,8,20260715,2000
24,27,2,combined_causal_effect,0.0017327026474485915,0.002403846153846148,-0.0017219195178348337,0.004678944135138474,16,8,20260715,2000
24,27,3,combined_causal_effect,0.002743069770585407,0.004807692307692291,-0.00019613035288986274,0.0052128800568231794,16,8,20260715,2000
24,27,4,combined_causal_effect,0.0011869485826727837,0.0,-0.003602009552183892,0.005752160127610299,16,8,20260715,2000
24,27,5,combined_causal_effect,0.0022500958061440497,0.0024038461538461453,-0.0015813511669489871,0.005417698151796901,16,8,20260715,2000
