pair_id,layer,intervention,observed,previous,absolute_delta
scientist_Darwin_into_Einstein,13,previous_direct_P10_curve,-0.10576923076923077,-0.11538461538461539,0.009615384615384623
scientist_Darwin_into_Einstein,14,previous_direct_P10_curve,-0.11538461538461539,-0.14423076923076922,0.028846153846153827
scientist_Darwin_into_Einstein,15,previous_direct_P10_curve,-0.1346153846153846,-0.14423076923076922,0.009615384615384609
scientist_Darwin_into_Einstein,16,previous_direct_P10_curve,-0.15384615384615385,-0.16346153846153846,0.009615384615384609
scientist_Darwin_into_Einstein,17,previous_direct_P10_curve,-0.20192307692307693,-0.20192307692307693,0.0
scientist_Darwin_into_Einstein,18,previous_direct_P10_curve,-0.17307692307692307,-0.18269230769230768,0.009615384615384609
scientist_Darwin_into_Einstein,19,previous_direct_P10_curve,-0.14423076923076922,-0.17307692307692307,0.028846153846153855
scientist_Darwin_into_Einstein,20,previous_direct_P10_curve,-0.15384615384615385,-0.16346153846153846,0.009615384615384609
scientist_Darwin_into_Einstein,21,previous_direct_P10_curve,-0.15384615384615385,-0.15384615384615385,0.0
scientist_Darwin_into_Einstein,22,previous_direct_P10_curve,-0.14423076923076922,-0.15384615384615385,0.009615384615384637
scientist_Darwin_into_Einstein,23,previous_direct_P10_curve,-0.14423076923076922,-0.15384615384615385,0.009615384615384637
scientist_Darwin_into_Einstein,24,previous_direct_P10_curve,0.038461538461538464,0.028846153846153848,0.009615384615384616
scientist_Darwin_into_Einstein,25,previous_direct_P10_curve,0.0673076923076923,0.038461538461538464,0.02884615384615384
scientist_Darwin_into_Einstein,26,previous_direct_P10_curve,0.34615384615384615,0.3173076923076923,0.028846153846153855
scientist_Darwin_into_Einstein,27,previous_direct_P10_curve,0.5480769230769231,0.5192307692307693,0.028846153846153855
scientist_Darwin_into_Einstein,28,previous_direct_P10_curve,0.5576923076923077,0.5288461538461539,0.028846153846153855
scientist_Darwin_into_Einstein,29,previous_direct_P10_curve,0.6346153846153846,0.6153846153846154,0.019230769230769162
scientist_Darwin_into_Einstein,30,previous_direct_P10_curve,0.7115384615384616,0.6923076923076923,0.019230769230769273
scientist_Darwin_into_Einstein,31,previous_direct_P10_curve,0.7980769230769231,0.7788461538461539,0.019230769230769273
scientist_Darwin_into_Einstein,32,previous_direct_P10_curve,0.8557692307692307,0.8365384615384616,0.019230769230769162
scientist_Darwin_into_Einstein,33,previous_direct_P10_curve,0.8653846153846154,0.8557692307692307,0.009615384615384692
scientist_Darwin_into_Einstein,34,previous_direct_P10_curve,0.9423076923076923,0.9326923076923077,0.009615384615384581
scientist_Darwin_into_Einstein,35,previous_direct_P10_curve,1.0,1.0,0.0
scientist_Darwin_into_Newton,0,previous_P02_source_curve,0.9043478260869565,0.905982905982906,0.001635079895949465
scientist_Darwin_into_Newton,1,previous_P02_source_curve,0.9043478260869565,0.8974358974358975,0.006911928651059052
scientist_Darwin_into_Newton,2,previous_P02_source_curve,0.9217391304347826,0.8974358974358975,0.02430323299888515
scientist_Darwin_into_Newton,3,previous_P02_source_curve,0.9043478260869565,0.8888888888888888,0.01545893719806768
scientist_Darwin_into_Newton,4,previous_P02_source_curve,0.9130434782608695,0.8974358974358975,0.015607580824972045
scientist_Darwin_into_Newton,5,previous_P02_source_curve,0.9043478260869565,0.8888888888888888,0.01545893719806768
scientist_Darwin_into_Newton,6,previous_P02_source_curve,0.9043478260869565,0.8974358974358975,0.006911928651059052
scientist_Darwin_into_Newton,7,previous_P02_source_curve,0.9130434782608695,0.8974358974358975,0.015607580824972045
scientist_Darwin_into_Newton,8,previous_P02_source_curve,0.9043478260869565,0.8888888888888888,0.01545893719806768
scientist_Darwin_into_Newton,9,previous_P02_source_curve,0.8347826086956521,0.8290598290598291,0.0057227796358230165
scientist_Darwin_into_Newton,10,previous_P02_source_curve,0.808695652173913,0.8034188034188035,0.005276848755109587
scientist_Darwin_into_Newton,11,previous_P02_source_curve,0.8,0.7777777777777778,0.022222222222222254
scientist_Darwin_into_Newton,12,previous_P02_source_curve,0.8,0.7863247863247863,0.013675213675213738
scientist_Darwin_into_Newton,13,previous_P02_source_curve,0.8,0.7948717948717948,0.005128205128205221
scientist_Darwin_into_Newton,14,previous_P02_source_curve,0.7565217391304347,0.7521367521367521,0.004384986993682616
scientist_Darwin_into_Newton,15,previous_P02_source_curve,0.7652173913043478,0.7521367521367521,0.01308063916759572
scientist_Darwin_into_Newton,16,previous_P02_source_curve,0.7652173913043478,0.7521367521367521,0.01308063916759572
scientist_Darwin_into_Newton,17,previous_P02_source_curve,0.7565217391304347,0.7435897435897436,0.012931995540691132
scientist_Darwin_into_Newton,18,previous_P02_source_curve,0.7391304347826086,0.7435897435897436,0.004459308807134965
scientist_Darwin_into_Newton,19,previous_P02_source_curve,0.7391304347826086,0.7264957264957265,0.01263470828688218
scientist_Darwin_into_Newton,20,previous_P02_source_curve,0.7304347826086957,0.7264957264957265,0.003939056112969186
scientist_Darwin_into_Newton,21,previous_P02_source_curve,0.7391304347826086,0.7264957264957265,0.01263470828688218
scientist_Darwin_into_Newton,22,previous_P02_source_curve,0.7391304347826086,0.7264957264957265,0.01263470828688218
scientist_Darwin_into_Newton,23,previous_P02_source_curve,0.6260869565217392,0.6068376068376068,0.01924934968413239
scientist_Darwin_into_Newton,24,previous_P02_source_curve,0.4260869565217391,0.4188034188034188,0.007283537718320299
scientist_Darwin_into_Newton,25,previous_P02_source_curve,0.40869565217391307,0.4017094017094017,0.0069862504645113455
scientist_Darwin_into_Newton,26,previous_P02_source_curve,0.24347826086956523,0.23931623931623933,0.004162021553325901
scientist_Darwin_into_Newton,27,previous_P02_source_curve,0.21739130434782608,0.21367521367521367,0.0037160906726124154
scientist_Darwin_into_Newton,28,previous_P02_source_curve,0.24347826086956523,0.23931623931623933,0.004162021553325901
scientist_Darwin_into_Newton,29,previous_P02_source_curve,0.23478260869565218,0.23076923076923078,0.0040133779264213965
scientist_Darwin_into_Newton,30,previous_P02_source_curve,0.22608695652173913,0.20512820512820512,0.02095875139353401
