pair_id,unordered_pair_id,shard_id,donor_entity,recipient_entity,role,source_layer_s,relay_layer_t,relay_condition,source_positions,relay_positions,recipient_margin,donor_margin,intervention_margin,baseline_separation,normalized_recovery,donor_logit,recipient_logit
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,16,,source_patch_end_to_end,[2],[],-5.875,7.125,8.75,13.0,1.125,31.5,22.75
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,17,,source_patch_end_to_end,[2],[],-5.875,7.125,8.75,13.0,1.125,31.5,22.75
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,18,,source_patch_end_to_end,[2],[],-5.875,7.125,8.5,13.0,1.1057692307692308,31.375,22.875
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,19,,source_patch_end_to_end,[2],[],-5.875,7.125,8.5,13.0,1.1057692307692308,31.5,23.0
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,20,,source_patch_end_to_end,[2],[],-5.875,7.125,8.375,13.0,1.0961538461538463,31.5,23.125
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,21,,source_patch_end_to_end,[2],[],-5.875,7.125,8.25,13.0,1.0865384615384615,31.375,23.125
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,22,,source_patch_end_to_end,[2],[],-5.875,7.125,8.25,13.0,1.0865384615384615,31.375,23.125
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,23,,source_patch_end_to_end,[2],[],-5.875,7.125,7.0,13.0,0.9903846153846154,31.25,24.25
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,24,,source_patch_end_to_end,[2],[],-5.875,7.125,2.75,13.0,0.6634615384615384,30.25,27.5
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,25,,source_patch_end_to_end,[2],[],-5.875,7.125,2.875,13.0,0.6730769230769231,30.25,27.375
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,26,,source_patch_end_to_end,[2],[],-5.875,7.125,-0.625,13.0,0.40384615384615385,29.125,29.75
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,27,,source_patch_end_to_end,[2],[],-5.875,7.125,-2.375,13.0,0.2692307692307692,28.125,30.5
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,28,,source_patch_end_to_end,[2],[],-5.875,7.125,-2.125,13.0,0.28846153846153844,28.25,30.375
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,29,,source_patch_end_to_end,[2],[],-5.875,7.125,-2.875,13.0,0.23076923076923078,27.875,30.75
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,30,,source_patch_end_to_end,[2],[],-5.875,7.125,-3.0,13.0,0.22115384615384615,27.625,30.625
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,31,,source_patch_end_to_end,[2],[],-5.875,7.125,-4.125,13.0,0.1346153846153846,26.875,31.0
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,32,,source_patch_end_to_end,[2],[],-5.875,7.125,-4.75,13.0,0.08653846153846154,26.625,31.375
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,33,,source_patch_end_to_end,[2],[],-5.875,7.125,-4.875,13.0,0.07692307692307693,26.375,31.25
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,34,,source_patch_end_to_end,[2],[],-5.875,7.125,-5.75,13.0,0.009615384615384616,25.75,31.5
scientist_Einstein_into_Darwin,scientist_Darwin_Einstein,0,Einstein,Darwin,scientist,35,,source_patch_end_to_end,[2],[],-5.875,7.125,-5.875,13.0,0.0,25.625,31.5
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,0,,source_patch_end_to_end,[2],[],-2.875,5.625,5.375,8.5,0.9705882352941176,31.375,26.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,1,,source_patch_end_to_end,[2],[],-2.875,5.625,5.5,8.5,0.9852941176470589,31.5,26.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,2,,source_patch_end_to_end,[2],[],-2.875,5.625,5.25,8.5,0.9558823529411765,31.25,26.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,3,,source_patch_end_to_end,[2],[],-2.875,5.625,5.5,8.5,0.9852941176470589,31.625,26.125
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,4,,source_patch_end_to_end,[2],[],-2.875,5.625,5.375,8.5,0.9705882352941176,31.5,26.125
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,5,,source_patch_end_to_end,[2],[],-2.875,5.625,5.375,8.5,0.9705882352941176,31.5,26.125
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,6,,source_patch_end_to_end,[2],[],-2.875,5.625,4.875,8.5,0.9117647058823529,30.875,26.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,7,,source_patch_end_to_end,[2],[],-2.875,5.625,5.0,8.5,0.9264705882352942,30.875,25.875
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,8,,source_patch_end_to_end,[2],[],-2.875,5.625,5.0,8.5,0.9264705882352942,31.0,26.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,9,,source_patch_end_to_end,[2],[],-2.875,5.625,4.25,8.5,0.8382352941176471,30.5,26.25
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,10,,source_patch_end_to_end,[2],[],-2.875,5.625,4.125,8.5,0.8235294117647058,30.5,26.375
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,11,,source_patch_end_to_end,[2],[],-2.875,5.625,3.5,8.5,0.75,30.25,26.75
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,12,,source_patch_end_to_end,[2],[],-2.875,5.625,3.625,8.5,0.7647058823529411,30.25,26.625
