relay_condition,source_layer_s,relay_layer_t,mean_normalized_recovery,std_normalized_recovery,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_ordered_pairs,num_unordered_clusters,bootstrap_resamples,interval_note
p10_relay,8,9,0.0070009083248510915,0.008969565107989245,0.002761880068666203,0.011518033822817741,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,10,0.001804372072104704,0.013932764723730935,-0.002232142857142857,0.005234461780401802,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,11,0.007488369441132636,0.023666686812360695,-0.00035113454956620755,0.01486513658176526,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,12,0.00818296918485897,0.021828535941022943,-0.000645700008372396,0.015567867731520838,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,13,0.011824089094361232,0.021441905002483636,0.0041129562465492524,0.019389951481345546,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,14,0.010589270246950474,0.020711286884360375,0.003555788820007459,0.017390728881914213,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,15,0.01057019210287233,0.025489746034522278,0.0016838042817596886,0.018328554319785664,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,16,0.009228760097377824,0.03347170581784096,-0.0010314797692710083,0.019250493920953293,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,17,0.007140392192931203,0.0437461541755214,-0.011174623703458298,0.021951191764346345,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,18,0.008362584807173697,0.04410125412564597,-0.00830823097861129,0.02404029136301765,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,19,0.012776510823075569,0.042355118936157975,-0.004683298853407598,0.027562408740793,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,20,0.011339519783937031,0.04522411373335011,-0.007639608049225411,0.029316369678583934,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,21,0.017072908409059936,0.04891537275176641,-0.004299412234873337,0.036370222529770624,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,22,0.02615369965137952,0.057759303233690024,0.0013168766346060966,0.04850827284980257,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,23,0.09062241778445876,0.08883201606356841,0.048598949674292506,0.1292613246117347,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,24,0.3319326728381383,0.12067143756364535,0.26193482794874595,0.4021524495615429,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,25,0.3380723141448504,0.11315224889151351,0.2717911683904331,0.40028819383908765,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,26,0.5342408502516687,0.10883181967686507,0.47382467010967183,0.6043076310167825,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,27,0.6014351786877186,0.10593770421428661,0.5420892244032691,0.6642848669861319,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,28,0.6074508396536032,0.10501446087511308,0.5448281921520924,0.6719031213972105,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,29,0.650765368484774,0.0794638546348735,0.6046927448927437,0.6986533831675341,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,30,0.6949474217639249,0.09016591631879296,0.6356578490215982,0.7501954808365654,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,31,0.7815500553819607,0.07984338366883363,0.7302492440841986,0.8263809213850294,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,32,0.8009746932146405,0.06518032026690888,0.7584430512852244,0.8364940993547418,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,33,0.8262168603594605,0.08133452668241817,0.7923364510988299,0.8707627721565335,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,34,0.9320384832620611,0.08569452641950788,0.8975350600210352,0.97169474762994,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,8,35,0.994896747288286,0.07018091388869246,0.9740834348863703,1.0219993049441263,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,9,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,10,0.0010902463008682004,0.009028155548083608,-0.002232142857142857,0.004044553023557276,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,11,0.0022145807562289664,0.015541537147023624,-0.0035625628456510813,0.00792495085383551,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,12,0.0036014501133709584,0.014209374457868365,-0.0017632974664224667,0.009131217407100116,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,13,0.004391340860044656,0.014255182581962247,-0.0003022899035830073,0.008810002988264272,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,14,0.008353563758802232,0.014022149412696108,0.003887762001352265,0.012970863005048298,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,15,0.007034211415742993,0.018525196438505937,0.002061310266812295,0.012267541714961847,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,16,0.007850995449852146,0.021188277427018894,0.002259036144578313,0.013861973629813371,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,17,0.004792571594014498,0.023789410998441375,-0.004128242324501627,0.01327467993033056,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,18,0.01000965992654985,0.026940139443346344,-0.0021398482176678327,0.021589567939244637,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,19,0.01102265324159875,0.02541202765749028,0.00018804122758447946,0.02043830748959326,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,20,0.012222514218907818,0.024163588896706494,0.0029939588723005782,0.020832707141591578,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,21,0.01902732297531894,0.03385292521516768,0.004809498781552852,0.032606932997558,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,22,0.024353086565552046,0.04211242335347039,0.007328155068393405,0.04136186948423947,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,23,0.07855616149865345,0.06122259308657559,0.05041303841572742,0.10605912661635551,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,24,0.29210641689107625,0.09655229285295015,0.24388847977359984,0.34167181970979565,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,25,0.2974687090322744,0.09228331811136742,0.25104421469212135,0.34224815240933304,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,26,0.48473007901261933,0.1076936261221155,0.4297794176903465,0.546413511460359,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,27,0.5568765185014236,0.10282874110900157,0.5032285330721723,0.6133527953328908,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,28,0.5618346049952118,0.1047063605479406,0.5080464911362157,0.6163615201351625,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,29,0.6000527874072541,0.08890559640500538,0.5465387853844089,0.6504374428904038,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,30,0.6432058122994265,0.10251924348610772,0.5746023782157287,0.7085649581588824,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,31,0.7320186247692514,0.09424954375265265,0.6730935916139649,0.78092137897991,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,32,0.7559296981188878,0.08468395939681869,0.7020274432726126,0.8027022121949741,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,33,0.7847372201977728,0.09422776276000547,0.7420368737246144,0.8313915452931007,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,34,0.8890925338798633,0.10419458999610837,0.8453703139764941,0.9296278315325782,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,9,35,0.9508877926215428,0.09620840730601206,0.9150059613209038,0.9886159416334389,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,10,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,11,0.0021081770280883543,0.01244682018055378,-0.0026137293808023874,0.007709757553546084,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,12,0.0035936349700136463,0.01176879179270754,-0.0005341880341880342,0.008592108718487394,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,13,0.003971046056667956,0.011657366903284665,6.677350427350425e-05,0.008817469295410472,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,14,0.005822776308799382,0.01289547350612672,0.0016375084516565247,0.010927161813001062,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,15,0.0017426486647930612,0.013390274083412167,-0.0020902491605616605,0.005162351511186368,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,16,0.0036280467836655827,0.021421506419238675,-0.002270299145299145,0.009641518740402788,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,17,0.005855715177504108,0.02422668391967119,-0.004097157209479725,0.0154459750767777,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,18,0.008118719738302787,0.022933551492041248,-0.002098360274149448,0.01835951121834035,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,19,0.010631410016762023,0.02307625636958221,0.0005291183463327854,0.020070815558124993,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,20,0.009922347863496649,0.022389756180374584,-0.0005726399254094598,0.020316364262195834,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,21,0.01927626419240664,0.031247292178507344,0.004593737635299284,0.03404690939686477,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,22,0.02175938332423267,0.03807132116442097,0.004810983577781245,0.03836533563552854,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,23,0.07375529785430386,0.06503636214964205,0.0441301341538128,0.10337456707080422,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,24,0.2775055129071219,0.09269892694936596,0.22530113706853025,0.3348044935073195,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,25,0.2814483625890861,0.09198321195346566,0.23505376108776846,0.33415748911203,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,26,0.4693196720580469,0.10090108561636942,0.4119304944426917,0.5345239604462473,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,27,0.5353996259521886,0.09987063297830723,0.47709822959825726,0.5979793715302386,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,28,0.5405765364599815,0.1042619114334284,0.48076825166166304,0.604085780101931,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,29,0.5843442558650166,0.09455175089427145,0.5234685090819284,0.6422835343779836,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,30,0.62115552233355,0.11405892345688833,0.5480843293984322,0.6919118909583064,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,31,0.7145300462956466,0.09170233859853238,0.6576121375603947,0.7664765408666183,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,32,0.7329382249181884,0.08975027423954923,0.6751602364201436,0.7875405315448354,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,33,0.7604700924578829,0.1141383345621241,0.7062653185575147,0.8202505407159133,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,34,0.8648713054497242,0.11901722575815876,0.8096674723992865,0.922084998111825,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,10,35,0.928749744690708,0.10763606716651455,0.8849481239804553,0.9740354314802844,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,11,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,12,-0.0007979153199741435,0.0064156550529421855,-0.003949175824175824,0.0021563914027149323,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,13,0.000347024862111069,0.009360833893026927,-0.003941939286766873,0.004638135302197791,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,14,0.0011798434144878111,0.00838902877500788,-0.0023716517857142855,0.004366469109195402,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,15,0.00050914797008547,0.008866444445460272,-0.002604166666666667,0.0035306490384615385,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,16,0.0036920281995250987,0.011322983551625039,6.677350427350425e-05,0.007966712012075449,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,17,0.004150451258275939,0.010767535259403542,-0.00037707390648567137,0.009089416678781487,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,18,0.00339269869760939,0.010509081733857532,-0.0019188612530555993,0.008566825459800658,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,19,0.008335257157315484,0.012371810609320853,0.0021301445885351365,0.014395871073034522,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,20,0.009860076855309624,0.013374229144801427,0.004242321614890937,0.01573254420633135,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,21,0.014364343494640355,0.02121807758510279,0.00631037666816431,0.024277683830774808,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,22,0.02135262558632318,0.024286118621180547,0.010226176865895923,0.03221417386942952,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,23,0.06470922701936069,0.052275825798034165,0.04269447469950937,0.08670511879450575,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,24,0.26917729879691027,0.07848658125473633,0.2272306195886893,0.31438035993948554,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,25,0.2666495003350189,0.07203546299337456,0.2290069597688766,0.3081817495519408,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,26,0.4632264209261744,0.09142173050303017,0.4086655462423182,0.5212116998060519,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,27,0.5337314932596016,0.0924304352018169,0.4767674603403994,0.5913610238128604,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,28,0.5324756468532893,0.09726133039168607,0.47301870460661494,0.5976857698483902,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,29,0.5720592051424143,0.0974042322403921,0.511284315991658,0.631109871297795,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,30,0.6106638606896119,0.11487237139623752,0.5345833628768843,0.6792252530519418,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,31,0.6995195709508304,0.0970511445104806,0.6376951662938882,0.7577234127551893,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,32,0.720245998034892,0.09822930385978396,0.6590686592719763,0.7717470061632079,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,33,0.7469244412954853,0.11086964039904136,0.6946454798223498,0.8041654244589083,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,34,0.8432200803502854,0.11378006362181524,0.7904574802419799,0.8972430082810366,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,11,35,0.9052168945333452,0.1091879386370106,0.8614028362080034,0.9485468549157063,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,12,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,13,-0.0006516173003241969,0.008443657548428239,-0.0026893604479811374,0.001201923076923077,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,14,-0.00028353486500221504,0.00845770013236931,-0.0032750169033130493,0.002555896663577387,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,15,-0.0013865321769733535,0.011845257031186628,-0.004127977312719959,0.001201923076923077,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,16,-0.0011034752097125323,0.013086576579461887,-0.0077098727422003285,0.006103883861236802,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,17,0.0025759567709536706,0.010696417156161599,-0.0019297090203763772,0.007533174032858424,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,18,0.0005342311324050782,0.013709336522979957,-0.006859742081880636,0.009096502194676124,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,19,0.003704569780684903,0.012582688238323207,-0.0023765037998903604,0.010739106463392588,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,20,0.00876210259828181,0.016227665323505655,0.0014468609380745966,0.01557785650606306,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,21,0.013520485329596776,0.01889966519770343,0.005825765489235545,0.020920495928039882,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,22,0.019403246051591144,0.028236401548155304,0.00838173608199082,0.029934940047033638,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,23,0.06154444396146467,0.045533410710107344,0.040557463374625784,0.08072247419980917,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,24,0.26327825201925176,0.07777334707461926,0.22069927229622727,0.3079505940307156,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,25,0.26843479426304545,0.07070624085545012,0.22922049925959326,0.30788873728192073,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,26,0.46342918183546733,0.08818477153332177,0.40770069915702906,0.5215335673836123,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,27,0.5292571073513921,0.08785470512953086,0.47267180461568686,0.5828162124043603,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,28,0.5337437823126012,0.09126682641532803,0.47506171370948436,0.5924379832881946,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,29,0.5733793009952828,0.09333160151718024,0.5135923496876417,0.6307879152829263,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,30,0.6139260560044848,0.1166798532712847,0.5383263352167763,0.6869663259135071,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,31,0.7032349278160219,0.0899177069982512,0.6465996297731326,0.7561012644862322,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,32,0.7246764481228453,0.09694814838635483,0.6649079681733943,0.7774103137596172,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,33,0.7464321545776199,0.10869168322602517,0.6962880955963087,0.8027557620880746,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,34,0.8445792713563912,0.1147490452024647,0.792121497784799,0.8916137780266837,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,12,35,0.9069765727636117,0.10546394496221406,0.8622513936318724,0.9506630777310924,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,13,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,14,0.002064353892622851,0.01032671068465928,-0.0021462912087912085,0.0059373594491086415,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,15,0.0015775240384615385,0.006256180042855805,0.0,0.0035306490384615385,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,16,-0.0018472132442720677,0.010491499520098455,-0.007230616605616605,0.0022231649069884363,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,17,0.0005708713773971128,0.010924056520874704,-0.005719866071428571,0.005253994626696833,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,18,0.004077463305817837,0.01111119739248953,-0.00027455830410235647,0.007341421731159306,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,19,0.004573537159303017,0.014003561016162104,-0.0033462047679648776,0.0106889520752694,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,20,0.007251014883925138,0.012393640198296564,0.0010596521208711988,0.01330989730036284,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,21,0.014273244849629368,0.013036348547176644,0.009518270957075746,0.019646010284471757,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,22,0.016974358842878814,0.01763394431559321,0.00870550465590266,0.02573014013912066,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,23,0.06273929540483968,0.0479569971870605,0.04055966475229131,0.08515658667313077,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,24,0.2717638197014182,0.07822387119187395,0.2260875749311721,0.3190186992173272,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,25,0.2743201507274184,0.07313579474469721,0.23111154047076043,0.3179230160122706,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,26,0.47318642057516896,0.08643090097767249,0.422039195930419,0.5281671074782027,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,27,0.5395877435077354,0.08963285315187387,0.48188412552395704,0.5970804949739275,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,28,0.5445295439458594,0.09306817265630338,0.48781562444749776,0.6047942838528123,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,29,0.5826640615870987,0.09433251620361005,0.5240154163645036,0.6378550196724355,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,30,0.622544609136212,0.1139390238034006,0.5485173419793492,0.6901663232503987,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,31,0.7124069855795042,0.09123365520719473,0.6543090937284528,0.7661053804332734,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,32,0.7277165659308582,0.09499590301922611,0.6686139986543537,0.7834551464312155,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,33,0.7550905899077124,0.10858374240200395,0.7077771314642098,0.8103629421485657,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,34,0.8504705907315522,0.11207222021562527,0.7989006655294397,0.8988851577185915,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,13,35,0.9105990794594299,0.10186883048716612,0.8697606644078942,0.9501291120716112,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,14,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,15,-0.0026441746337302193,0.009407349395192412,-0.005770031189667391,0.0007530120481927711,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,16,0.0005688092777831042,0.00970933741494315,-0.0016209843796050692,0.0027932241787663476,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,17,0.0013730517307324538,0.009907308518805953,-0.002279838217338217,0.004759422304603028,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,18,0.0006135031196213426,0.0075200073494216275,-0.002595202237521514,0.003682699548192771,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,19,0.0008890274859943979,0.01302345578235774,-0.005719866071428571,0.005821078431372549,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,20,0.0036654450502397436,0.010002342002104049,-0.001479130808950086,0.009473942351500371,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,21,0.010048262116610944,0.0139959266035082,0.004425638998142373,0.015414140578758145,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,22,0.013962607267248564,0.01637305280515467,0.007356449179013269,0.020831405321917924,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,23,0.05872636210652035,0.04139441910672831,0.03983415025825986,0.07862303222160621,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,24,0.26687897412534994,0.07837471629570536,0.22211368951938093,0.3122253416542706,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,25,0.2693529750265504,0.07260801284979082,0.22916387073175865,0.30884738822338287,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,26,0.4686079475481203,0.09139194014936332,0.4163187706967779,0.529822629220879,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,27,0.5347207125607413,0.09311172493268942,0.47467878679120706,0.5913844821592844,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,28,0.5380029248847734,0.09589455247586186,0.4804724193483966,0.5982766315557223,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,29,0.5809262250028803,0.0907809475682458,0.5230572259503654,0.6363031658346602,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,30,0.6193981607125849,0.10856325530392674,0.5512311867662959,0.6867525225234323,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,31,0.7065398395251276,0.09289458719921985,0.6466325068997804,0.7551724631331311,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,32,0.7224403088166998,0.09562277700603682,0.6633722150361671,0.7771629097282978,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,33,0.7455808364871134,0.1067348672519571,0.6997093622588848,0.7970563440720839,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,34,0.842199850060726,0.11025806875991011,0.796152241518931,0.8874110807442589,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,14,35,0.8994877429088013,0.10344076510341566,0.8579577093860792,0.9391364478661665,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,15,0.0,0.0,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,16,0.0,0.004399377971929045,0.0,0.0,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,17,0.0040410460117782055,0.010347542830245072,-0.001479130808950086,0.010402242834257175,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,18,0.0017963480524662754,0.008500245037412615,-0.0006260016025641027,0.004510645748056319,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,19,0.00291669803540817,0.008540725675146923,-0.001479425059914296,0.006329427816848086,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,20,0.002750592436542118,0.013175598405555322,-0.0016311813186813185,0.006878712057884631,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,21,0.012601115154377774,0.012692789819341127,0.007893011630645356,0.017193816635251952,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,22,0.013493144158729294,0.01638691720926314,0.006138705826254274,0.02108848998936924,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,23,0.0568071003285333,0.04058028355599299,0.03670747435247308,0.0758119153109962,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,24,0.26405066729854726,0.07856013948268688,0.2180716926469969,0.309307299047739,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
p10_relay,15,25,0.26728993928663075,0.0730453617090507,0.2262315082282913,0.3084600654217402,16,8,2000,descriptive; reciprocal directions are dependent and resampled together
